# step rho_core(r<5) rho_core(r<10) rho_core(r<15) total_norm
18660 0.00715017 0.0217901 0.0440792 0.993795
18670 0.00735419 0.0217741 0.0436893 0.993789
18680 0.00755794 0.021756 0.043309 0.993786
18690 0.00776018 0.0217359 0.0429392 0.993788
18700 0.00795941 0.0217138 0.0425808 0.993784
18710 0.00815398 0.0216899 0.0422339 0.993782
18720 0.00834228 0.0216641 0.0418987 0.993773
18730 0.00852288 0.0216367 0.0415748 0.993775
18740 0.00869475 0.0216081 0.0412619 0.993769
18750 0.00885726 0.0215793 0.0409596 0.99377
18760 0.00901028 0.0215513 0.0406678 0.993765
18770 0.00915408 0.0215253 0.0403864 0.993757
18780 0.00928927 0.0215023 0.0401152 0.993756
18790 0.0094167 0.0214833 0.0398544 0.993754
18800 0.00953729 0.0214688 0.0396038 0.993749
18810 0.00965198 0.0214589 0.0393636 0.993747
18820 0.00976162 0.0214538 0.0391337 0.993744
18830 0.00986682 0.0214534 0.0389145 0.993742
18840 0.00996796 0.0214578 0.0387063 0.993738
18850 0.0100651 0.0214669 0.0385098 0.993731
18860 0.0101579 0.021481 0.0383256 0.993731
18870 0.0102458 0.0215003 0.0381541 0.993728
18880 0.0103281 0.0215249 0.0379958 0.993721
18890 0.010404 0.0215548 0.0378506 0.993721
18900 0.0104729 0.0215898 0.0377187 0.993718
18910 0.0105341 0.0216295 0.0375994 0.993713
18920 0.0105873 0.0216733 0.0374925 0.993706
18930 0.0106325 0.0217207 0.0373973 0.993708
18940 0.0106696 0.021771 0.0373132 0.993705
18950 0.0106986 0.0218238 0.0372397 0.993702
18960 0.0107198 0.0218788 0.0371761 0.993693
18970 0.0107331 0.0219357 0.0371215 0.993691
18980 0.0107382 0.0219941 0.0370755 0.993693
18990 0.010735 0.0220539 0.0370374 0.993684
19000 0.0107228 0.0221146 0.0370065 0.993685
19010 0.0107011 0.0221758 0.0369823 0.993678
19020 0.0106695 0.0222368 0.0369644 0.993676
19030 0.0106275 0.0222974 0.0369522 0.993674
19040 0.0105749 0.022357 0.0369455 0.99367
19050 0.0105119 0.0224154 0.036944 0.993668
19060 0.0104388 0.0224725 0.0369474 0.99366
19070 0.0103562 0.022528 0.0369557 0.993662
19080 0.0102648 0.0225816 0.0369688 0.99366
19090 0.0101653 0.0226327 0.0369864 0.993654
19100 0.0100583 0.0226807 0.0370081 0.993654
19110 0.00994436 0.0227247 0.0370335 0.993647
19120 0.00982366 0.0227639 0.0370618 0.993642
19130 0.0096964 0.0227979 0.0370923 0.99364
19140 0.00956266 0.0228264 0.0371243 0.993637
19150 0.00942254 0.0228495 0.0371577 0.993635
19160 0.00927624 0.0228678 0.0371921 0.99363
19170 0.00912413 0.0228822 0.0372277 0.993627
19180 0.00896677 0.0228934 0.0372649 0.993623
19190 0.00880489 0.0229022 0.037304 0.99362
19200 0.00863934 0.0229088 0.0373453 0.993614
19210 0.00847103 0.0229133 0.0373893 0.993612
19220 0.00830079 0.0229151 0.037436 0.993611
19230 0.00812941 0.0229138 0.0374859 0.993603
19240 0.00795751 0.0229088 0.0375391 0.993608
19250 0.0077856 0.0228996 0.0375957 0.9936
19260 0.0076141 0.0228858 0.0376559 0.993597
19270 0.00744337 0.0228676 0.0377197 0.993593
19280 0.00727376 0.022845 0.0377872 0.993591
19290 0.00710564 0.0228182 0.0378578 0.993587
19300 0.00693943 0.0227874 0.0379311 0.993581
19310 0.00677555 0.0227527 0.0380063 0.993584
19320 0.00661443 0.022714 0.0380825 0.993577
19330 0.00645644 0.0226713 0.038159 0.993572
19340 0.00630188 0.0226246 0.038235 0.993574
19350 0.00615098 0.0225739 0.0383103 0.993567
19360 0.00600385 0.022519 0.0383847 0.993559
19370 0.00586051 0.0224599 0.0384583 0.993557
19380 0.00572088 0.0223966 0.038531 0.993556
19390 0.00558477 0.0223289 0.0386025 0.993555
19400 0.00545184 0.0222567 0.0386722 0.993551
19410 0.00532158 0.0221798 0.0387393 0.993548
19420 0.00519327 0.0220979 0.0388027 0.993545
19430 0.00506605 0.022011 0.0388612 0.99354
19440 0.00493889 0.0219188 0.038914 0.993534
19450 0.00481081 0.0218211 0.0389603 0.993532
19460 0.00468093 0.0217175 0.0389998 0.993533
19470 0.00454869 0.0216074 0.0390324 0.993526
19480 0.00441394 0.0214901 0.0390581 0.993526
19490 0.00427703 0.0213646 0.039077 0.993522
19500 0.00413882 0.0212299 0.0390892 0.993519
19510 0.00400051 0.0210848 0.0390946 0.993511
19520 0.0038636 0.0209286 0.0390933 0.993506
19530 0.00372958 0.0207607 0.0390849 0.993507
19540 0.00359986 0.0205809 0.0390695 0.993507
19550 0.00347563 0.0203898 0.0390471 0.993505
19560 0.00335787 0.0201884 0.0390179 0.993494
19570 0.00324739 0.0199782 0.0389824 0.993493
19580 0.00314496 0.0197608 0.0389406 0.993493
19590 0.00305136 0.019538 0.038893 0.993487
19600 0.00296738 0.0193113 0.0388396 0.993485
19610 0.00289387 0.0190821 0.0387802 0.993487
19620 0.00283153 0.0188515 0.0387145 0.993479
19630 0.00278082 0.01862 0.0386421 0.993474
19640 0.00274183 0.0183886 0.0385629 0.993473
19650 0.00271423 0.0181577 0.0384768 0.993467
19660 0.00269728 0.0179282 0.038384 0.993466
19670 0.0026899 0.0177007 0.0382848 0.99347
19680 0.00269082 0.0174763 0.0381798 0.993458
19690 0.00269866 0.0172554 0.038069 0.993453
19700 0.00271214 0.0170389 0.0379527 0.993452
19710 0.00273006 0.0168269 0.0378308 0.993442
19720 0.00275141 0.0166198 0.0377032 0.993442
19730 0.00277536 0.0164179 0.0375695 0.993441
19740 0.00280121 0.0162211 0.0374299 0.993439
19750 0.00282843 0.0160299 0.0372841 0.993436
19760 0.0028566 0.0158446 0.0371325 0.993433
19770 0.00288544 0.0156658 0.0369753 0.993427
19780 0.00291475 0.015494 0.0368128 0.993427
19790 0.00294447 0.0153297 0.0366453 0.993423
19800 0.00297464 0.0151733 0.0364729 0.99342
19810 0.00300538 0.0150247 0.0362958 0.993414
19820 0.00303683 0.0148836 0.036114 0.993415
19830 0.00306915 0.014749 0.0359274 0.993408
19840 0.00310239 0.0146199 0.0357362 0.993405
19850 0.00313648 0.0144948 0.0355408 0.993402
19860 0.00317118 0.0143725 0.0353418 0.993403
19870 0.00320614 0.0142517 0.0351401 0.993394
19880 0.00324094 0.0141313 0.0349367 0.993393
19890 0.00327515 0.0140106 0.0347322 0.993387
19900 0.00330842 0.0138889 0.0345272 0.993387
19910 0.00334054 0.0137655 0.034322 0.993382
19920 0.00337145 0.01364 0.0341161 0.993379
19930 0.00340121 0.0135119 0.0339091 0.993376
19940 0.00342997 0.0133809 0.0337003 0.993371
19950 0.00345785 0.0132468 0.0334891 0.993366
19960 0.00348488 0.0131098 0.0332748 0.993364
19970 0.00351095 0.0129704 0.0330569 0.993358
19980 0.00353574 0.0128293 0.0328348 0.993361
19990 0.00355879 0.0126875 0.0326076 0.993359
20000 0.00357957 0.0125462 0.0323749 0.993355
20010 0.00359755 0.0124067 0.0321356 0.993352
20020 0.00361234 0.0122704 0.0318892 0.993346
20030 0.00362367 0.0121387 0.0316354 0.993342
20040 0.00363146 0.0120133 0.0313741 0.993342
20050 0.0036357 0.0118958 0.0311057 0.99334
20060 0.00363647 0.0117877 0.030831 0.993334
20070 0.0036338 0.0116904 0.0305512 0.993334
20080 0.0036277 0.0116051 0.0302676 0.993328
20090 0.00361819 0.0115329 0.0299818 0.993322
20100 0.0036053 0.0114741 0.0296953 0.993319
20110 0.00358919 0.0114288 0.0294093 0.993315
20120 0.00357006 0.0113963 0.0291251 0.993317
20130 0.00354825 0.0113757 0.0288435 0.993311
20140 0.00352417 0.0113654 0.0285654 0.993306
20150 0.00349832 0.0113636 0.0282915 0.993305
20160 0.00347127 0.0113684 0.0280227 0.993305
20170 0.00344373 0.0113779 0.0277599 0.9933
20180 0.00341651 0.0113908 0.027504 0.993299
20190 0.00339055 0.0114055 0.0272558 0.993295
20200 0.00336684 0.0114211 0.0270162 0.993291
20210 0.00334634 0.0114367 0.0267857 0.993287
20220 0.00332979 0.0114514 0.0265643 0.993285
20230 0.00331769 0.0114647 0.0263522 0.99328
20240 0.00331014 0.0114757 0.0261492 0.993279
20250 0.00330689 0.011484 0.0259551 0.993271
20260 0.00330733 0.0114891 0.0257699 0.993273
20270 0.00331055 0.011491 0.0255936 0.993268
20280 0.0033154 0.0114898 0.0254265 0.993263
20290 0.00332061 0.0114857 0.0252685 0.993261
20300 0.00332485 0.0114794 0.0251196 0.993258
20310 0.0033269 0.0114712 0.0249794 0.993254
20320 0.00332578 0.0114619 0.0248468 0.99325
20330 0.00332085 0.0114519 0.0247208 0.993253
20340 0.00331191 0.0114415 0.0245994 0.993243
20350 0.00329919 0.0114309 0.024481 0.993238
20360 0.00328328 0.0114203 0.0243637 0.99324
20370 0.00326497 0.0114097 0.0242456 0.993232
20380 0.00324508 0.0113995 0.0241254 0.993235
20390 0.0032243 0.01139 0.0240016 0.993229
20400 0.00320309 0.0113816 0.0238731 0.993225
20410 0.00318161 0.0113748 0.0237388 0.993221
20420 0.00315977 0.01137 0.0235978 0.993218
20430 0.00313731 0.0113673 0.0234495 0.993211
20440 0.00311394 0.0113667 0.0232936 0.993209
20450 0.00308938 0.0113677 0.0231305 0.993209
20460 0.00306354 0.0113695 0.0229612 0.993206
20470 0.00303642 0.0113712 0.0227875 0.993201
20480 0.0030082 0.0113719 0.0226116 0.993201
20490 0.00297915 0.0113705 0.0224363 0.993193
20500 0.00294954 0.0113663 0.0222642 0.993191
20510 0.00291963 0.0113584 0.0220979 0.993193
20520 0.00288963 0.0113463 0.0219393 0.993183
20530 0.00285973 0.0113292 0.0217899 0.99318
20540 0.00283008 0.0113068 0.0216506 0.993179
20550 0.00280094 0.0112788 0.021522 0.993178
20560 0.00277257 0.0112447 0.0214042 0.993176
20570 0.0027453 0.0112045 0.0212973 0.99317
20580 0.00271947 0.0111579 0.0212013 0.993164
20590 0.00269533 0.0111049 0.0211164 0.993165
20600 0.00267305 0.0110456 0.0210424 0.99316
20610 0.00265263 0.0109801 0.0209794 0.993157
20620 0.00263394 0.0109087 0.0209267 0.993155
20630 0.00261673 0.0108319 0.0208834 0.993146
20640 0.00260065 0.0107501 0.0208482 0.993148
20650 0.0025853 0.0106642 0.0208195 0.99314
20660 0.00257027 0.0105749 0.0207955 0.993141
20670 0.00255512 0.0104833 0.0207747 0.993133
20680 0.00253947 0.0103904 0.0207557 0.993135
20690 0.00252296 0.0102974 0.0207372 0.993134
20700 0.00250526 0.0102054 0.0207184 0.993126
20710 0.0024861 0.0101151 0.0206982 0.993127
20720 0.00246521 0.0100271 0.0206756 0.993119
20730 0.00244241 0.00994175 0.0206492 0.993119
20740 0.00241758 0.00985876 0.0206177 0.993114
20750 0.00239075 0.00977784 0.0205801 0.993109
20760 0.00236216 0.00969849 0.0205353 0.993111
20770 0.00233226 0.00962027 0.0204832 0.993103
20780 0.00230174 0.0095428 0.0204242 0.993096
20790 0.00227141 0.00946587 0.0203595 0.993098
20800 0.00224208 0.00938937 0.020291 0.993092
20810 0.00221443 0.0093132 0.0202208 0.993095
20820 0.00218885 0.00923734 0.0201513 0.993091
20830 0.00216543 0.00916168 0.0200845 0.993088
20840 0.00214396 0.00908616 0.0200222 0.993082
20850 0.00212407 0.00901072 0.0199655 0.993079
20860 0.00210528 0.00893537 0.0199149 0.993074
20870 0.00208721 0.00886019 0.0198708 0.99307
20880 0.00206955 0.00878536 0.0198333 0.993068
20890 0.00205213 0.00871112 0.0198023 0.993065
20900 0.00203487 0.0086377 0.0197779 0.993063
20910 0.00201763 0.0085653 0.0197598 0.993059
20920 0.00200027 0.008494 0.0197475 0.993053
20930 0.00198249 0.00842379 0.0197402 0.993054
20940 0.00196393 0.00835453 0.0197367 0.993051
20950 0.0019442 0.00828599 0.0197355 0.993047
20960 0.00192295 0.00821793 0.0197347 0.993039
20970 0.00189995 0.00815017 0.0197329 0.993039
20980 0.00187519 0.00808264 0.0197287 0.993035
20990 0.00184882 0.00801537 0.0197213 0.993034
21000 0.00182119 0.00794849 0.01971 0.99303
21010 0.00179267 0.00788219 0.0196949 0.993026
21020 0.00176363 0.0078166 0.019676 0.99302
21030 0.0017343 0.00775179 0.0196533 0.993019
21040 0.00170475 0.00768775 0.0196267 0.993016
21050 0.00167487 0.0076244 0.019596 0.993014
21060 0.0016445 0.00756163 0.0195608 0.99301
21070 0.00161346 0.00749937 0.0195205 0.993004
21080 0.00158168 0.00743762 0.0194746 0.993006
21090 0.0015492 0.00737643 0.0194227 0.993
21100 0.00151623 0.00731595 0.0193648 0.992996
21110 0.00148305 0.00725636 0.0193008 0.99299
21120 0.00144997 0.00719782 0.0192311 0.992988
21130 0.00141724 0.0071405 0.0191558 0.992988
21140 0.00138506 0.00708447 0.019075 0.992984
21150 0.00135357 0.00702975 0.0189887 0.992979
21160 0.00132283 0.00697629 0.0188967 0.992979
21170 0.00129296 0.00692397 0.0187992 0.992972
21180 0.00126409 0.00687265 0.0186962 0.99297
21190 0.00123645 0.00682211 0.0185884 0.992967
21200 0.0012103 0.00677209 0.0184764 0.992965
21210 0.00118597 0.00672228 0.0183613 0.992961
21220 0.00116372 0.00667231 0.0182442 0.992954
21230 0.00114378 0.00662176 0.0181258 0.992954
21240 0.00112623 0.00657023 0.0180069 0.992947
21250 0.00111104 0.00651743 0.0178879 0.992944
21260 0.00109803 0.00646324 0.017769 0.992941
21270 0.00108695 0.00640781 0.0176503 0.992941
21280 0.00107748 0.00635157 0.0175318 0.992941
21290 0.00106931 0.00629515 0.0174133 0.99293
21300 0.00106217 0.00623932 0.0172949 0.992934
21310 0.00105584 0.00618485 0.0171767 0.992927
21320 0.0010501 0.00613233 0.0170589 0.992922
21330 0.00104474 0.00608215 0.0169417 0.992921
21340 0.00103953 0.00603444 0.0168255 0.992918
21350 0.00103416 0.00598911 0.0167104 0.992915
21360 0.00102832 0.0059459 0.0165967 0.992912
21370 0.00102171 0.00590452 0.0164844 0.992906
21380 0.00101409 0.00586466 0.0163737 0.992902
21390 0.00100532 0.00582605 0.0162646 0.992901
21400 0.000995389 0.00578849 0.0161571 0.992898
21410 0.00098438 0.0057518 0.0160514 0.992896
21420 0.000972461 0.00571579 0.0159475 0.992891
21430 0.00095983 0.00568024 0.0158454 0.99289
21440 0.000946675 0.00564484 0.0157445 0.992884
21450 0.000933159 0.00560924 0.0156445 0.992879
21460 0.000919406 0.00557312 0.0155447 0.992879
21470 0.000905522 0.00553616 0.0154448 0.992876
21480 0.000891607 0.00549821 0.0153444 0.992874
21490 0.000877785 0.00545921 0.0152437 0.99287
21500 0.000864203 0.00541925 0.0151429 0.992866
21510 0.000851034 0.00537845 0.0150421 0.99286
21520 0.000838457 0.00533696 0.0149417 0.992859
21530 0.00082663 0.00529483 0.0148416 0.992853
21540 0.000815663 0.00525205 0.0147415 0.992856
21550 0.000805606 0.00520857 0.0146411 0.992851
21560 0.000796446 0.00516428 0.0145402 0.99285
21570 0.000788145 0.00511918 0.0144383 0.992846
21580 0.000780669 0.00507338 0.0143354 0.992845
21590 0.000774029 0.00502714 0.0142316 0.992838
21600 0.000768304 0.00498081 0.0141272 0.992838
21610 0.000763645 0.0049348 0.0140225 0.992833
21620 0.000760244 0.00488952 0.0139183 0.992823
21630 0.000758293 0.00484523 0.0138151 0.992825
21640 0.000757925 0.0048021 0.0137133 0.992819
21650 0.000759173 0.00476013 0.0136131 0.992816
21660 0.000761953 0.00471922 0.0135145 0.992819
21670 0.00076607 0.00467922 0.0134171 0.992813
21680 0.000771254 0.00464 0.0133204 0.992803
21690 0.000777213 0.00460156 0.0132242 0.992806
21700 0.00078368 0.004564 0.0131281 0.992801
21710 0.000790452 0.0045276 0.0130321 0.992796
21720 0.000797405 0.00449275 0.0129362 0.992792
21730 0.000804483 0.00445986 0.0128404 0.992794
21740 0.000811664 0.00442928 0.0127449 0.992791
21750 0.000818934 0.00440128 0.0126498 0.99278
21760 0.000826244 0.00437596 0.012555 0.992779
21770 0.000833498 0.00435326 0.0124607 0.992778
21780 0.000840554 0.00433306 0.0123673 0.992771
21790 0.00084726 0.00431514 0.0122752 0.992774
21800 0.000853475 0.00429934 0.0121848 0.992762
21810 0.000859112 0.00428546 0.0120965 0.992765
21820 0.000864155 0.00427331 0.0120108 0.992764
21830 0.000868662 0.0042627 0.0119278 0.992758
21840 0.000872745 0.00425333 0.0118477 0.99276
21850 0.000876542 0.00424484 0.0117706 0.992751
21860 0.000880195 0.00423684 0.0116968 0.992744
21870 0.000883832 0.00422885 0.0116263 0.992745
21880 0.000887565 0.00422049 0.0115594 0.992741
21890 0.000891503 0.00421142 0.0114964 0.992737
21900 0.000895759 0.00420146 0.0114375 0.992732
21910 0.000900446 0.00419054 0.0113828 0.992727
21920 0.000905663 0.00417872 0.0113323 0.992726
21930 0.000911456 0.00416609 0.0112856 0.992731
21940 0.000917789 0.00415276 0.011242 0.992719
21950 0.000924518 0.00413882 0.0112008 0.992716
21960 0.000931391 0.00412432 0.0111609 0.992714
21970 0.000938076 0.00410926 0.0111216 0.992712
21980 0.000944219 0.0040937 0.0110821 0.992709
21990 0.00094952 0.00407771 0.0110418 0.992704
22000 0.000953802 0.00406149 0.0110005 0.992701
22010 0.000957052 0.00404529 0.0109582 0.992701
22020 0.000959422 0.00402948 0.0109147 0.992692
22030 0.00096121 0.00401442 0.0108701 0.992692
22040 0.000962782 0.00400043 0.0108243 0.992688
22050 0.000964498 0.00398774 0.0107772 0.992686
22060 0.000966649 0.00397643 0.0107289 0.99268
22070 0.000969406 0.00396647 0.0106793 0.99268
22080 0.000972813 0.00395768 0.0106288 0.992676
22090 0.000976815 0.00394983 0.0105775 0.992673
22100 0.000981296 0.00394269 0.0105259 0.992667
22110 0.000986132 0.00393611 0.0104746 0.992667
22120 0.00099122 0.00393 0.0104239 0.992662
22130 0.000996495 0.00392437 0.0103745 0.99266
22140 0.00100192 0.0039193 0.0103267 0.992651
22150 0.00100746 0.00391489 0.0102811 0.992656
22160 0.00101307 0.00391124 0.010238 0.992649
22170 0.00101867 0.00390842 0.0101979 0.992639
22180 0.00102414 0.00390648 0.0101609 0.992638
22190 0.00102938 0.00390545 0.0101272 0.99264
22200 0.00103428 0.00390541 0.0100971 0.992631
22210 0.00103876 0.00390647 0.0100706 0.992631
22220 0.00104282 0.00390879 0.0100479 0.992628
22230 0.00104652 0.00391251 0.010029 0.992621
22240 0.00104998 0.00391777 0.0100138 0.992619
22250 0.00105332 0.00392457 0.0100024 0.992619
22260 0.00105671 0.00393281 0.00999456 0.992612
22270 0.00106024 0.00394225 0.00999033 0.99261
22280 0.00106401 0.00395249 0.00998978 0.992609
22290 0.00106808 0.00396309 0.00999309 0.992603
22300 0.00107248 0.00397362 0.0100005 0.992602
22310 0.00107726 0.00398372 0.0100123 0.992595
22320 0.00108247 0.00399322 0.0100285 0.992591
22330 0.00108816 0.00400212 0.0100489 0.992594
22340 0.00109438 0.00401052 0.0100732 0.992592
22350 0.00110111 0.00401868 0.0101006 0.99258
22360 0.00110825 0.0040269 0.0101303 0.99258
22370 0.00111561 0.00403545 0.0101615 0.992578
22380 0.00112291 0.00404458 0.0101933 0.992573
22390 0.00112983 0.00405451 0.0102249 0.992572
22400 0.00113604 0.00406548 0.0102558 0.992565
22410 0.00114127 0.00407771 0.0102855 0.992563
22420 0.00114531 0.00409145 0.0103137 0.992561
22430 0.0011481 0.00410697 0.0103401 0.992555
22440 0.00114968 0.00412442 0.0103644 0.992557
22450 0.00115019 0.00414388 0.0103865 0.99255
22460 0.00114982 0.00416527 0.0104062 0.992552
22470 0.00114879 0.00418831 0.0104235 0.992546
22480 0.00114734 0.0042126 0.0104385 0.992546
22490 0.00114565 0.00423768 0.0104512 0.992538
22500 0.00114389 0.00426309 0.0104622 0.992534
22510 0.0011422 0.00428845 0.010472 0.992532
22520 0.0011407 0.0043135 0.010481 0.992526
22530 0.00113947 0.00433814 0.01049 0.992522
22540 0.0011386 0.00436239 0.0104997 0.992519
22550 0.00113815 0.00438634 0.0105103 0.992517
22560 0.00113815 0.00441011 0.0105224 0.992514
22570 0.00113859 0.00443383 0.0105361 0.992509
22580 0.00113938 0.00445762 0.0105514 0.992507
22590 0.00114041 0.00448159 0.0105684 0.992508
22600 0.00114151 0.00450586 0.0105871 0.992504
22610 0.00114251 0.00453059 0.0106076 0.992503
22620 0.00114327 0.00455599 0.0106299 0.992495
22630 0.00114367 0.0045823 0.0106539 0.992496
22640 0.00114366 0.00460973 0.0106796 0.992486
22650 0.00114324 0.00463843 0.0107068 0.992485
22660 0.00114244 0.00466843 0.0107355 0.992482
22670 0.00114133 0.00469957 0.0107654 0.992482
22680 0.00114 0.00473153 0.0107965 0.992474
22690 0.00113858 0.00476386 0.010829 0.992473
22700 0.00113718 0.00479603 0.0108628 0.992471
22710 0.00113595 0.00482753 0.0108983 0.992467
22720 0.00113506 0.004858 0.0109357 0.992463
22730 0.00113465 0.00488721 0.010975 0.992464
22740 0.00113486 0.00491513 0.0110163 0.992456
22750 0.00113576 0.0049419 0.0110593 0.992452
22760 0.00113739 0.00496779 0.0111037 0.992452
22770 0.00113969 0.00499312 0.0111487 0.992446
22780 0.00114255 0.00501825 0.0111938 0.992444
22790 0.00114579 0.00504349 0.0112381 0.992443
22800 0.00114922 0.00506916 0.011281 0.99244
22810 0.00115261 0.00509554 0.0113222 0.992437
22820 0.00115578 0.00512285 0.0113614 0.992427
22830 0.00115859 0.0051513 0.0113986 0.992428
22840 0.00116095 0.00518101 0.0114341 0.992425
22850 0.00116283 0.00521201 0.0114682 0.99242
22860 0.0011642 0.00524419 0.0115012 0.992417
22870 0.00116512 0.00527728 0.0115331 0.992412
22880 0.0011656 0.00531087 0.0115641 0.992415
22890 0.0011657 0.0053445 0.0115941 0.992409
22900 0.00116549 0.00537761 0.0116232 0.992402
22910 0.00116505 0.00540975 0.0116516 0.992401
22920 0.00116449 0.00544055 0.0116793 0.9924
22930 0.00116396 0.0054698 0.0117067 0.992397
22940 0.00116358 0.00549741 0.0117337 0.992393
22950 0.00116348 0.00552345 0.0117606 0.992385
22960 0.00116375 0.00554807 0.0117874 0.992385
22970 0.00116441 0.00557143 0.0118139 0.992373
22980 0.00116544 0.00559373 0.0118401 0.99238
22990 0.00116675 0.00561513 0.0118659 0.992379
23000 0.00116825 0.00563578 0.0118911 0.992372
23010 0.00116982 0.00565587 0.0119157 0.992366
23020 0.00117137 0.00567557 0.0119399 0.992363
23030 0.00117284 0.00569513 0.0119638 0.992361
23040 0.00117421 0.00571478 0.0119876 0.992361
23050 0.00117548 0.00573472 0.0120117 0.992358
23060 0.00117666 0.00575505 0.0120361 0.99235
