# R rho
1 4.83404e-06
1 4.82772e-06
1 4.01397e-06
1 3.40219e-06
1 3.22356e-06
1 2.87279e-06
1 2.94708e-06
1 3.85262e-06
1 5.01037e-06
1 6.41295e-06
1 7.74459e-06
1 8.77793e-06
1 9.54535e-06
1 1.12125e-05
1 1.55051e-05
1 2.28149e-05
1 2.68369e-05
1 2.21578e-05
1 1.67509e-05
1 1.77794e-05
1 2.00099e-05
1 2.2942e-05
1 2.91118e-05
1 3.9076e-05
1 4.87943e-05
1 5.92313e-05
1 6.90848e-05
1 8.05842e-05
1 9.37135e-05
1 0.000111991
1 0.000155129
1 0.000219985
1 0.000249068
1 0.000260119
1 0.00032577
1 0.000380417
1 0.0003491
1 0.000299963
1 0.000286616
1 0.000293698
1 0.000283402
1 0.000251884
1 0.000190618
1 0.000140457
1 0.0001149
1 0.000105506
1 0.000102137
1 0.000101929
1 0.00010355
1 0.000103544
1 0.000103781
1 0.000108217
1 0.000113304
1 0.000116586
1 0.000119137
1 0.000122401
1 0.000125705
1 0.000128775
1 0.000131243
1 0.000132971
1 0.000133889
1 0.000134604
1 0.000134908
1 0.000135056
1 0.000135167
1 0.000135429
1 0.000136115
1 0.000137101
1 0.000137802
1 0.000137787
1 0.000137259
1 0.000136329
1 0.000135355
1 0.000134354
1 0.000133235
1 0.000131856
1 0.00013031
1 0.000128363
1 0.00012613
1 0.000123546
1 0.000120714
1 0.000117447
1 0.000113811
1 0.00010959
1 0.000104859
1 9.94186e-05
1 9.33607e-05
1 8.65385e-05
1 7.91889e-05
1 7.13243e-05
1 6.33306e-05
1 5.54047e-05
1 4.79855e-05
1 4.10367e-05
1 3.48854e-05
1 2.95368e-05
1 2.50337e-05
1 2.12061e-05
1 1.81556e-05
1 1.57805e-05
1 1.41765e-05
1 1.30283e-05
1 1.20923e-05
1 1.10074e-05
1 1.00709e-05
1 9.71601e-06
1 1.03525e-05
1 1.15645e-05
1 1.33955e-05
1 1.44098e-05
1 1.25815e-05
1 7.94035e-06
1 4.38968e-06
1 3.22336e-06
1 2.50851e-06
1 2.32313e-06
1 2.40488e-06
1 2.24471e-06
1 2.54324e-06
1 2.27305e-06
1 1.92247e-06
1 2.32439e-06
1 2.55983e-06
1 2.37071e-06
1 2.22385e-06
1 2.26016e-06
1 2.6643e-06
1 3.50359e-06
1 4.64897e-06
1 5.04582e-06
1 4.39594e-06
1 3.58604e-06
1 3.21916e-06
1 2.89916e-06
1 2.75238e-06
1 3.45781e-06
1 4.32901e-06
1 5.51607e-06
1 6.88959e-06
1 8.23523e-06
1 9.34879e-06
1 1.07415e-05
1 1.38403e-05
1 2.06457e-05
1 2.69477e-05
1 2.4895e-05
1 1.88119e-05
1 1.91288e-05
1 2.00747e-05
1 2.12958e-05
1 2.56945e-05
1 3.52316e-05
1 4.62461e-05
1 5.70441e-05
1 6.82424e-05
1 7.9377e-05
1 9.10788e-05
1 0.000103673
1 0.000136027
1 0.000197632
1 0.000242326
1 0.000249447
1 0.000294718
1 0.000356122
1 0.000341095
1 0.00029286
1 0.000272465
1 0.00027772
1 0.000270956
1 0.000244059
1 0.000188414
1 0.000133091
1 0.000102082
1 8.62976e-05
1 7.9006e-05
1 7.55756e-05
1 7.63779e-05
1 7.68245e-05
1 7.70201e-05
1 8.00072e-05
1 8.41744e-05
1 8.75293e-05
1 9.11813e-05
1 9.51839e-05
1 9.93017e-05
1 0.000102974
1 0.000106097
1 0.000108074
1 0.000109653
1 0.000110834
1 0.000111873
1 0.000112793
1 0.000113801
1 0.000115183
1 0.000116921
1 0.000118091
1 0.000118454
1 0.000118048
1 0.000117303
1 0.000116358
1 0.000115429
1 0.000114135
1 0.000112605
1 0.000110734
1 0.000108502
1 0.000105807
1 0.000102866
1 9.95306e-05
1 9.59248e-05
1 9.19632e-05
1 8.7749e-05
1 8.31372e-05
1 7.81781e-05
1 7.27323e-05
1 6.69261e-05
1 6.06844e-05
1 5.41837e-05
1 4.74966e-05
1 4.09244e-05
1 3.46165e-05
1 2.89149e-05
1 2.39737e-05
1 1.97469e-05
1 1.61042e-05
1 1.30718e-05
1 1.05665e-05
1 8.6119e-06
1 7.26765e-06
1 6.55144e-06
1 6.2271e-06
1 6.04209e-06
1 5.76152e-06
1 5.66323e-06
1 6.11705e-06
1 7.32559e-06
1 8.88419e-06
1 1.08347e-05
1 1.15889e-05
1 9.65514e-06
1 5.81406e-06
1 3.55174e-06
1 2.84814e-06
1 2.27937e-06
1 2.32903e-06
1 2.45905e-06
1 2.38843e-06
1 2.69442e-06
1 2.04766e-06
1 1.73626e-06
1 2.22806e-06
1 2.42816e-06
1 2.32476e-06
1 2.21953e-06
1 2.19016e-06
1 2.41726e-06
1 3.14915e-06
1 4.27896e-06
1 5.04135e-06
1 4.77316e-06
1 3.84978e-06
1 3.231e-06
1 2.94e-06
1 2.71992e-06
1 3.11485e-06
1 3.82896e-06
1 4.75627e-06
1 6.06647e-06
1 7.5267e-06
1 9.01155e-06
1 1.04369e-05
1 1.28686e-05
1 1.83281e-05
1 2.57824e-05
1 2.67742e-05
1 2.14883e-05
1 2.07822e-05
1 2.01428e-05
1 2.03077e-05
1 2.30758e-05
1 3.14302e-05
1 4.32069e-05
1 5.46271e-05
1 6.70528e-05
1 7.9131e-05
1 8.99837e-05
1 9.89586e-05
1 0.000122683
1 0.000177552
1 0.000234205
1 0.000246042
1 0.000275007
1 0.00033512
1 0.000335128
1 0.000289712
1 0.000263964
1 0.000265756
1 0.000263023
1 0.000240021
1 0.000191115
1 0.000131797
1 9.47266e-05
1 7.28629e-05
1 6.12586e-05
1 5.45709e-05
1 5.34573e-05
1 5.3395e-05
1 5.2872e-05
1 5.37642e-05
1 5.65663e-05
1 5.95374e-05
1 6.30422e-05
1 6.66834e-05
1 7.03425e-05
1 7.34181e-05
1 7.59286e-05
1 7.77161e-05
1 7.9593e-05
1 8.11135e-05
1 8.27871e-05
1 8.42831e-05
1 8.62946e-05
1 8.83726e-05
1 8.99139e-05
1 9.04442e-05
1 9.04488e-05
1 8.99898e-05
1 8.94441e-05
1 8.86674e-05
1 8.76752e-05
1 8.62866e-05
1 8.47621e-05
1 8.27406e-05
1 8.04653e-05
1 7.78659e-05
1 7.50596e-05
1 7.18919e-05
1 6.85387e-05
1 6.48616e-05
1 6.10433e-05
1 5.7003e-05
1 5.28586e-05
1 4.84211e-05
1 4.37424e-05
1 3.87507e-05
1 3.36579e-05
1 2.85186e-05
1 2.3608e-05
1 1.90647e-05
1 1.51045e-05
1 1.17761e-05
1 9.23158e-06
1 7.22476e-06
1 5.62066e-06
1 4.27724e-06
1 3.26746e-06
1 2.60467e-06
1 2.42855e-06
1 2.58861e-06
1 2.83896e-06
1 2.98532e-06
1 3.33606e-06
1 4.19588e-06
1 5.61081e-06
1 7.35113e-06
1 9.21606e-06
1 9.57798e-06
1 7.40363e-06
1 4.25945e-06
1 2.94141e-06
1 2.66305e-06
1 2.2839e-06
1 2.44017e-06
1 2.59085e-06
1 2.68146e-06
1 2.79698e-06
1 1.86018e-06
1 1.63949e-06
1 2.11698e-06
1 2.22283e-06
1 2.18171e-06
1 2.19354e-06
1 2.18011e-06
1 2.31095e-06
1 2.82634e-06
1 3.85281e-06
1 4.81681e-06
1 5.04624e-06
1 4.16933e-06
1 3.30033e-06
1 2.96719e-06
1 2.78278e-06
1 2.87736e-06
1 3.42528e-06
1 4.16655e-06
1 5.33057e-06
1 6.77076e-06
1 8.47167e-06
1 1.01264e-05
1 1.23285e-05
1 1.64637e-05
1 2.35853e-05
1 2.7571e-05
1 2.42038e-05
1 2.25105e-05
1 2.03947e-05
1 1.98342e-05
1 2.11419e-05
1 2.79211e-05
1 3.95493e-05
1 5.2128e-05
1 6.56406e-05
1 7.89851e-05
1 8.97326e-05
1 9.67269e-05
1 0.000113649
1 0.000160905
1 0.000223579
1 0.000246885
1 0.000264754
1 0.000319174
1 0.000329938
1 0.000288747
1 0.000259681
1 0.000257684
1 0.000258777
1 0.000239531
1 0.000197382
1 0.00013556
1 9.27859e-05
1 6.57767e-05
1 4.98301e-05
1 4.01207e-05
1 3.65162e-05
1 3.55568e-05
1 3.40098e-05
1 3.33204e-05
1 3.47835e-05
1 3.70725e-05
1 3.97619e-05
1 4.24165e-05
1 4.49674e-05
1 4.70581e-05
1 4.87065e-05
1 5.01012e-05
1 5.15557e-05
1 5.29786e-05
1 5.45461e-05
1 5.63257e-05
1 5.83854e-05
1 5.99483e-05
1 6.09498e-05
1 6.14303e-05
1 6.15861e-05
1 6.13878e-05
1 6.10782e-05
1 6.05023e-05
1 5.9674e-05
1 5.86264e-05
1 5.72481e-05
1 5.55337e-05
1 5.36834e-05
1 5.156e-05
1 4.92604e-05
1 4.67434e-05
1 4.40557e-05
1 4.11761e-05
1 3.81739e-05
1 3.50104e-05
1 3.17695e-05
1 2.84483e-05
1 2.51003e-05
1 2.16426e-05
1 1.81725e-05
1 1.47911e-05
1 1.16878e-05
1 8.93753e-06
1 6.67544e-06
1 4.84533e-06
1 3.46524e-06
1 2.46758e-06
1 1.76647e-06
1 1.2133e-06
1 1.16227e-06
1 1.56874e-06
1 1.85148e-06
1 2.33344e-06
1 3.3639e-06
1 4.79654e-06
1 6.51946e-06
1 8.07784e-06
1 7.98899e-06
1 5.65301e-06
1 3.11394e-06
1 2.3948e-06
1 2.39299e-06
1 2.35358e-06
1 2.64765e-06
1 2.77157e-06
1 3.00983e-06
1 2.88271e-06
1 1.73564e-06
1 1.59763e-06
1 1.9828e-06
1 2.01008e-06
1 2.00065e-06
1 2.09907e-06
1 2.17526e-06
1 2.28859e-06
1 2.63933e-06
1 3.4196e-06
1 4.46554e-06
1 5.10025e-06
1 4.53709e-06
1 3.42685e-06
1 2.99436e-06
1 2.86851e-06
1 2.77722e-06
1 3.07276e-06
1 3.72934e-06
1 4.70772e-06
1 6.06001e-06
1 7.79345e-06
1 9.73587e-06
1 1.1932e-05
1 1.51945e-05
1 2.10291e-05
1 2.71816e-05
1 2.65619e-05
1 2.41792e-05
1 2.09476e-05
1 1.97228e-05
1 1.98076e-05
1 2.47903e-05
1 3.56853e-05
1 4.9475e-05
1 6.41266e-05
1 7.84418e-05
1 8.996e-05
1 9.59968e-05
1 0.000107928
1 0.000147758
1 0.000211006
1 0.000248234
1 0.000261972
1 0.000308906
1 0.000325224
1 0.000288946
1 0.000257506
1 0.000252725
1 0.000256741
1 0.000242468
1 0.000205508
1 0.000143017
1 9.48812e-05
1 6.38772e-05
1 4.40688e-05
1 3.1727e-05
1 2.56017e-05
1 2.32448e-05
1 2.08623e-05
1 1.92915e-05
1 1.97714e-05
1 2.13661e-05
1 2.30933e-05
1 2.47511e-05
1 2.61455e-05
1 2.7198e-05
1 2.79897e-05
1 2.89141e-05
1 2.99154e-05
1 3.10995e-05
1 3.24368e-05
1 3.40425e-05
1 3.5472e-05
1 3.65334e-05
1 3.71558e-05
1 3.74495e-05
1 3.74188e-05
1 3.73207e-05
1 3.7097e-05
1 3.66683e-05
1 3.60753e-05
1 3.52785e-05
1 3.42004e-05
1 3.30498e-05
1 3.16875e-05
1 3.02192e-05
1 2.86054e-05
1 2.68926e-05
1 2.50738e-05
1 2.3215e-05
1 2.12252e-05
1 1.91527e-05
1 1.69567e-05
1 1.47451e-05
1 1.25471e-05
1 1.04549e-05
1 8.40893e-06
1 6.48615e-06
1 4.78574e-06
1 3.43615e-06
1 2.43592e-06
1 1.7428e-06
1 1.22988e-06
1 1.30499e-06
1 1.58754e-06
1 2.05109e-06
1 3.02702e-06
1 4.36546e-06
1 5.99503e-06
1 7.20628e-06
1 6.69464e-06
1 4.32489e-06
1 2.32934e-06
1 1.92825e-06
1 2.04712e-06
1 2.31157e-06
1 2.83684e-06
1 3.01526e-06
1 3.36428e-06
1 2.89683e-06
1 1.69576e-06
1 1.61681e-06
1 1.8684e-06
1 1.79619e-06
1 1.80414e-06
1 1.94671e-06
1 2.1352e-06
1 2.30449e-06
1 2.56826e-06
1 3.07979e-06
1 4.04326e-06
1 4.97731e-06
1 4.80847e-06
1 3.65749e-06
1 3.02421e-06
1 2.951e-06
1 2.76096e-06
1 2.82298e-06
1 3.36105e-06
1 4.22285e-06
1 5.41606e-06
1 7.09839e-06
1 9.23109e-06
1 1.15303e-05
1 1.43033e-05
1 1.87846e-05
1 2.57773e-05
1 2.8249e-05
1 2.56935e-05
1 2.17973e-05
1 1.99054e-05
1 1.89411e-05
1 2.21762e-05
1 3.2059e-05
1 4.65481e-05
1 6.25082e-05
1 7.74456e-05
1 9.02831e-05
1 9.63376e-05
1 0.000104568
1 0.000137316
1 0.000198337
1 0.00024759
1 0.000264296
1 0.000303307
1 0.000321591
1 0.000288926
1 0.000256486
1 0.000250336
1 0.000256349
1 0.000246996
1 0.000213757
1 0.000152682
1 9.9952e-05
1 6.5927e-05
1 4.26081e-05
1 2.78708e-05
1 1.93322e-05
1 1.55193e-05
1 1.26693e-05
1 1.06859e-05
1 1.0539e-05
1 1.14564e-05
1 1.23995e-05
1 1.31861e-05
1 1.37565e-05
1 1.41257e-05
1 1.44928e-05
1 1.50126e-05
1 1.56672e-05
1 1.65293e-05
1 1.75114e-05
1 1.85887e-05
1 1.94171e-05
1 2.00012e-05
1 2.03095e-05
1 2.04234e-05
1 2.04033e-05
1 2.03798e-05
1 2.01851e-05
1 1.99263e-05
1 1.9529e-05
1 1.89619e-05
1 1.82938e-05
1 1.75489e-05
1 1.66798e-05
1 1.57757e-05
1 1.47555e-05
1 1.37368e-05
1 1.26535e-05
1 1.15446e-05
1 1.03594e-05
1 9.15573e-06
1 7.87664e-06
1 6.58678e-06
1 5.30271e-06
1 4.15405e-06
1 3.16111e-06
1 2.34026e-06
1 1.66573e-06
1 1.2202e-06
1 1.00002e-06
1 1.37454e-06
1 1.64985e-06
1 2.04711e-06
1 2.90701e-06
1 4.12545e-06
1 5.65265e-06
1 6.52202e-06
1 5.6171e-06
1 3.28703e-06
1 1.79229e-06
1 1.57146e-06
1 1.70262e-06
1 2.17002e-06
1 2.96227e-06
1 3.27766e-06
1 3.68794e-06
1 2.86274e-06
1 1.72905e-06
1 1.66559e-06
1 1.75895e-06
1 1.61853e-06
1 1.61785e-06
1 1.77448e-06
1 2.02654e-06
1 2.30547e-06
1 2.54956e-06
1 2.90176e-06
1 3.61818e-06
1 4.70862e-06
1 4.94433e-06
1 3.93416e-06
1 3.09085e-06
1 3.02009e-06
1 2.79085e-06
1 2.66931e-06
1 3.06246e-06
1 3.82512e-06
1 4.87089e-06
1 6.45413e-06
1 8.64444e-06
1 1.10641e-05
1 1.35281e-05
1 1.71087e-05
1 2.38958e-05
1 2.90647e-05
1 2.70735e-05
1 2.27848e-05
1 2.03554e-05
1 1.84752e-05
1 2.01326e-05
1 2.89424e-05
1 4.33931e-05
1 6.05479e-05
1 7.62556e-05
1 9.04576e-05
1 9.73034e-05
1 0.000102931
1 0.000129191
1 0.000186391
1 0.00024374
1 0.000269464
1 0.000301391
1 0.000319657
1 0.000288473
1 0.000255807
1 0.000249392
1 0.000256728
1 0.000251942
1 0.000221878
1 0.000163411
1 0.000106702
1 7.02509e-05
1 4.39881e-05
1 2.70906e-05
1 1.63194e-05
1 1.11289e-05
1 7.98708e-06
1 5.86853e-06
1 5.39736e-06
1 5.79482e-06
1 6.19007e-06
1 6.42852e-06
1 6.48189e-06
1 6.4671e-06
1 6.58397e-06
1 6.91752e-06
1 7.39177e-06
1 7.96502e-06
1 8.62975e-06
1 9.26315e-06
1 9.72833e-06
1 1.00194e-05
1 1.01088e-05
1 1.00763e-05
1 1.00489e-05
1 1.00015e-05
1 9.88557e-06
1 9.73166e-06
1 9.44584e-06
1 9.10083e-06
1 8.72197e-06
1 8.2838e-06
1 7.8095e-06
0.999999 7.29096e-06
0.999999 6.7612e-06
0.999999 6.22887e-06
0.999999 5.66431e-06
0.999999 5.09297e-06
0.999998 4.49192e-06
0.999998 3.87172e-06
0.999999 3.22669e-06
0.999999 2.57931e-06
0.999999 1.93426e-06
0.999999 1.3631e-06
1 1.08282e-06
1 1.22169e-06
1 1.18099e-06
1 1.01101e-06
1 1.01828e-06
1 1.30276e-06
1 1.6058e-06
1 1.82728e-06
1 2.16215e-06
1 2.86251e-06
1 3.91108e-06
1 5.26572e-06
1 5.86694e-06
1 4.71797e-06
1 2.54969e-06
1 1.44282e-06
1 1.33279e-06
1 1.44923e-06
1 1.96127e-06
1 2.92921e-06
1 3.54281e-06
1 3.9643e-06
1 2.8225e-06
1 1.78356e-06
1 1.76465e-06
1 1.67762e-06
1 1.46239e-06
1 1.45144e-06
1 1.6039e-06
1 1.87838e-06
1 2.25738e-06
1 2.53868e-06
1 2.81089e-06
1 3.32157e-06
1 4.33057e-06
1 4.93159e-06
1 4.19743e-06
1 3.21901e-06
1 3.07546e-06
1 2.83441e-06
1 2.6013e-06
1 2.82928e-06
1 3.48954e-06
1 4.42781e-06
1 5.89055e-06
1 8.03936e-06
1 1.05063e-05
1 1.27601e-05
1 1.58916e-05
1 2.21348e-05
1 2.89343e-05
1 2.81665e-05
1 2.38581e-05
1 2.09903e-05
1 1.8384e-05
1 1.8682e-05
1 2.63356e-05
1 4.01918e-05
1 5.81331e-05
1 7.49958e-05
1 9.0394e-05
1 9.86969e-05
1 0.000102408
1 0.000122885
1 0.000175562
1 0.000237755
1 0.000274535
1 0.000302349
1 0.000319381
1 0.000287662
1 0.00025521
1 0.000249409
1 0.000257381
1 0.000256157
1 0.00022946
1 0.000174164
1 0.000114691
1 7.59777e-05
1 4.72169e-05
1 2.79851e-05
1 1.5212e-05
1 8.92287e-06
1 5.54726e-06
1 3.4306e-06
1 2.77168e-06
1 2.80895e-06
1 2.87559e-06
1 2.77716e-06
1 2.62094e-06
1 2.53142e-06
1 2.64332e-06
1 2.85428e-06
1 3.13028e-06
1 3.47118e-06
1 3.86188e-06
1 4.19074e-06
1 4.40394e-06
1 4.46987e-06
1 4.45101e-06
1 4.43035e-06
1 4.4479e-06
1 4.41565e-06
1 4.36596e-06
1 4.26211e-06
1 4.09479e-06
1 3.92232e-06
0.999999 3.72053e-06
0.999999 3.49295e-06
0.999998 3.2475e-06
0.999997 2.99153e-06
0.999996 2.7454e-06
0.999996 2.48512e-06
0.999995 2.22881e-06
0.999995 1.95663e-06
0.999994 1.67382e-06
0.999994 1.38612e-06
0.999994 1.10352e-06
0.999999 1.17276e-06
1 1.4518e-06
1 1.62088e-06
1 1.58413e-06
1 1.37882e-06
1 1.11957e-06
1 1.00828e-06
1 1.12942e-06
1 1.38366e-06
1 1.63858e-06
1 1.87824e-06
1 2.08181e-06
1 2.32582e-06
1 2.84974e-06
1 3.73341e-06
1 4.88698e-06
1 5.20821e-06
1 3.88962e-06
1 1.99465e-06
1 1.22791e-06
1 1.16892e-06
1 1.2723e-06
1 1.82467e-06
1 2.82099e-06
1 3.69552e-06
1 4.11955e-06
1 2.8097e-06
1 1.87225e-06
1 1.85603e-06
1 1.63441e-06
1 1.33587e-06
1 1.31213e-06
1 1.44891e-06
1 1.72373e-06
1 2.13868e-06
1 2.50532e-06
1 2.76517e-06
1 3.13751e-06
1 3.96529e-06
1 4.77382e-06
1 4.40395e-06
1 3.38911e-06
1 3.13576e-06
1 2.88435e-06
1 2.57882e-06
1 2.66982e-06
1 3.19616e-06
1 4.06788e-06
1 5.42051e-06
1 7.45605e-06
1 9.87715e-06
1 1.19725e-05
1 1.49504e-05
1 2.07368e-05
1 2.81277e-05
1 2.89172e-05
1 2.49508e-05
1 2.17042e-05
1 1.86756e-05
1 1.77264e-05
1 2.41801e-05
1 3.71551e-05
1 5.52416e-05
1 7.37171e-05
1 9.01759e-05
1 0.000100167
1 0.000102661
1 0.000118168
1 0.000165669
1 0.000230676
1 0.000277896
1 0.000305417
1 0.000320424
1 0.000287236
1 0.00025434
1 0.000249242
1 0.000257597
1 0.000259781
1 0.000236692
1 0.000184574
1 0.000123155
1 8.21795e-05
1 5.14204e-05
1 2.97414e-05
1 1.53494e-05
1 8.04591e-06
1 4.40274e-06
1 2.27349e-06
1 1.5081e-06
1 1.34552e-06
1 1.21292e-06
1 1.01865e-06
1 1.01238e-06
1 1.17718e-06
1 1.36455e-06
1 1.5884e-06
1 1.73975e-06
1 1.81378e-06
1 1.80196e-06
1 1.77228e-06
1 1.75866e-06
1 1.76284e-06
1 1.74235e-06
1 1.72721e-06
1 1.65124e-06
0.999999 1.5689e-06
0.999999 1.48374e-06
0.999998 1.38282e-06
0.999996 1.27421e-06
0.999993 1.15974e-06
0.99999 1.05608e-06
0.999996 1.12172e-06
0.999998 1.49823e-06
0.999999 1.77148e-06
0.999999 1.88166e-06
1 1.79493e-06
1 1.54917e-06
1 1.26302e-06
1 1.11697e-06
1 1.25085e-06
1 1.61544e-06
1 1.98349e-06
1 2.17909e-06
1 2.3482e-06
1 2.55924e-06
1 2.91186e-06
1 3.5872e-06
1 4.45462e-06
1 4.52042e-06
1 3.13523e-06
1 1.55922e-06
1 1.09503e-06
1 1.10552e-06
1 1.18502e-06
1 1.71102e-06
1 2.70306e-06
1 3.7316e-06
1 4.1545e-06
1 2.81889e-06
1 1.97984e-06
1 1.95583e-06
1 1.6248e-06
1 1.24174e-06
1 1.18603e-06
1 1.31768e-06
1 1.57331e-06
1 1.99452e-06
1 2.41371e-06
1 2.71812e-06
1 3.02674e-06
1 3.69057e-06
1 4.5052e-06
1 4.52964e-06
1 3.58464e-06
1 3.19632e-06
1 2.94319e-06
1 2.58649e-06
1 2.56117e-06
1 2.95898e-06
1 3.77103e-06
1 5.03834e-06
1 6.93321e-06
1 9.19496e-06
1 1.12045e-05
1 1.41628e-05
1 1.96684e-05
1 2.69927e-05
1 2.92746e-05
1 2.60418e-05
1 2.24091e-05
1 1.92659e-05
1 1.72033e-05
1 2.2373e-05
1 3.44086e-05
1 5.21067e-05
1 7.22454e-05
1 8.99075e-05
1 0.000101627
1 0.00010334
1 0.000114587
1 0.000156916
1 0.000223648
1 0.000278668
1 0.000309414
1 0.00032251
1 0.000287461
1 0.000253132
1 0.000248539
1 0.000257492
1 0.000262587
1 0.000243172
1 0.000194309
1 0.000131938
1 8.87479e-05
1 5.6098e-05
1 3.1847e-05
1 1.61072e-05
1 7.90517e-06
1 3.99554e-06
1 1.79971e-06
0.999986 1.31603e-06
0.999993 1.69573e-06
0.999996 1.94563e-06
0.999998 2.01811e-06
0.999999 1.8933e-06
1 1.61753e-06
1 1.31403e-06
1 1.1407e-06
1 1.24268e-06
1 1.62575e-06
1 2.09644e-06
1 2.43433e-06
1 2.627e-06
1 2.78936e-06
1 2.99682e-06
1 3.50983e-06
1 4.12603e-06
1 3.86115e-06
1 2.45949e-06
1 1.21293e-06
1 1.04405e-06
1 1.17092e-06
1 1.69867e-06
1 2.62556e-06
1 3.66587e-06
1 3.98967e-06
1 2.85076e-06
1 2.10786e-06
1 2.04409e-06
1 1.63912e-06
1 1.19056e-06
1 1.07904e-06
1 1.20147e-06
1 1.44758e-06
1 1.83477e-06
1 2.28085e-06
1 2.6517e-06
1 2.94256e-06
1 3.49453e-06
1 4.24455e-06
1 4.53361e-06
1 3.78517e-06
1 3.25241e-06
1 3.01866e-06
1 2.60328e-06
1 2.49004e-06
1 2.77389e-06
1 3.5258e-06
1 4.73197e-06
1 6.47392e-06
1 8.50573e-06
1 1.04798e-05
1 1.34932e-05
1 1.87401e-05
1 2.58466e-05
1 2.93756e-05
1 2.70197e-05
1 2.30842e-05
1 2.00268e-05
1 1.7033e-05
1 2.08505e-05
1 3.20004e-05
1 4.89216e-05
1 7.05322e-05
1 8.96231e-05
1 0.000102924
1 0.000104257
1 0.000111988
1 0.00014923
1 0.000216824
1 0.000277498
1 0.000313271
1 0.000325425
1 0.000288636
1 0.00025137
1 0.00024674
1 0.00025685
1 0.000264879
1 0.000249214
1 0.000203401
1 0.000140557
1 9.51784e-05
1 6.07536e-05
1 3.42275e-05
1 1.73143e-05
1 8.22212e-06
1 3.97821e-06
1 1.6544e-06
0.999909 1.03141e-06
0.99995 1.44474e-06
0.999975 1.78856e-06
0.999988 1.98931e-06
0.999995 2.0125e-06
0.999998 1.85413e-06
0.999999 1.56873e-06
1 1.26988e-06
1 1.09677e-06
1 1.17789e-06
1 1.56731e-06
1 2.11896e-06
1 2.58716e-06
1 2.87364e-06
1 3.04007e-06
1 3.12821e-06
1 3.45103e-06
1 3.80535e-06
1 3.29506e-06
1 1.88806e-06
1 1.00956e-06
1 1.17036e-06
1 1.74287e-06
1 2.61145e-06
1 3.52852e-06
1 3.751e-06
1 2.83298e-06
1 2.24133e-06
1 2.14234e-06
1 1.66987e-06
1 1.16497e-06
1 1.00289e-06
1 1.09504e-06
1 1.33678e-06
1 1.69465e-06
1 2.12729e-06
1 2.53523e-06
1 2.87512e-06
1 3.34761e-06
1 4.02674e-06
1 4.46612e-06
1 3.95172e-06
1 3.31292e-06
1 3.08381e-06
1 2.64818e-06
1 2.42486e-06
1 2.65006e-06
1 3.31942e-06
1 4.48609e-06
1 6.07464e-06
1 7.85031e-06
1 9.82195e-06
1 1.29233e-05
1 1.78464e-05
1 2.4793e-05
1 2.93058e-05
1 2.78696e-05
1 2.37203e-05
1 2.08173e-05
1 1.71625e-05
1 1.95765e-05
1 2.99016e-05
1 4.59655e-05
1 6.84963e-05
1 8.92857e-05
1 0.000104145
1 0.0001052
1 0.000110048
1 0.000142818
1 0.000210438
1 0.00027494
1 0.000316064
1 0.000329034
1 0.000290459
1 0.000249133
1 0.000244139
1 0.000255872
1 0.000266511
1 0.000254548
1 0.000211667
1 0.000149041
1 0.000101501
1 6.53637e-05
1 3.67522e-05
1 1.86675e-05
1 8.77691e-06
1 4.19327e-06
1 1.70577e-06
0.999667 1.09192e-06
0.999813 1.45999e-06
0.999914 1.76186e-06
0.999963 1.91381e-06
0.999985 1.92124e-06
0.999994 1.77463e-06
0.999997 1.50502e-06
0.999999 1.228e-06
1 1.0556e-06
1 1.09246e-06
1 1.41302e-06
1 1.94476e-06
1 2.59375e-06
1 3.04364e-06
1 3.25032e-06
1 3.23618e-06
1 3.44908e-06
1 3.56673e-06
1 2.80556e-06
1 1.46511e-06
1 1.17604e-06
1 1.83308e-06
1 2.70155e-06
1 3.3517e-06
1 3.41258e-06
1 2.78731e-06
1 2.36022e-06
1 2.23097e-06
1 1.7195e-06
1 1.16547e-06
1 1.00637e-06
1 1.24079e-06
1 1.56752e-06
1 1.9757e-06
1 2.39671e-06
1 2.7822e-06
1 3.23098e-06
1 3.86267e-06
1 4.37556e-06
1 4.05199e-06
1 3.3858e-06
1 3.1311e-06
1 2.70934e-06
1 2.37281e-06
1 2.56014e-06
1 3.16296e-06
1 4.28529e-06
1 5.72327e-06
1 7.25993e-06
1 9.25325e-06
1 1.24218e-05
1 1.69566e-05
1 2.38622e-05
1 2.91883e-05
1 2.85387e-05
1 2.43314e-05
1 2.15466e-05
1 1.7502e-05
1 1.85489e-05
1 2.80669e-05
1 4.33259e-05
1 6.62509e-05
1 8.88377e-05
1 0.000105172
1 0.00010615
1 0.000108699
1 0.000137535
1 0.000204206
1 0.000272028
1 0.000317545
1 0.000333096
1 0.000292658
1 0.000246535
1 0.000240615
1 0.000254278
1 0.000267767
1 0.000259502
1 0.000219242
1 0.000156948
1 0.000107325
1 6.97611e-05
1 3.94382e-05
1 2.02136e-05
1 9.5149e-06
1 4.53858e-06
1 1.84621e-06
0.998908 1.14265e-06
0.999334 1.47125e-06
0.999696 1.71156e-06
0.999882 1.79182e-06
0.999957 1.74269e-06
0.999984 1.60776e-06
0.999994 1.37526e-06
0.999998 1.14602e-06
0.999999 1.01089e-06
1 1.0439e-06
1 1.3156e-06
1 1.78226e-06
1 2.45979e-06
1 3.1127e-06
1 3.41849e-06
1 3.35353e-06
1 3.40938e-06
1 3.367e-06
