# step F_x F_y v_x v_y alignment
26410 0.0025913 -0.000574758 0.141144 0.00335693 0.970849
26420 0.00254411 -0.000571964 0.1474 0.00396729 0.969393
26430 0.00250115 -0.000570957 0.152206 0.0101471 0.957957
26440 0.0024631 -0.000571636 0.158348 0.00297546 0.969691
26450 0.00243071 -0.000574234 0.16674 0.0126648 0.953003
26460 0.00240323 -0.000579401 0.172195 0.0145721 0.94892
26470 0.00238327 -0.000584465 0.177078 0.0152588 0.947187
26480 0.00237031 -0.000590991 0.178299 0.0169373 0.943069
26490 0.0023622 -0.000599068 0.180016 0.0178528 0.940322
26500 0.00236164 -0.000608966 0.173836 0.0183105 0.936843
26510 0.00236738 -0.000620333 0.180626 0.0242615 0.924988
26520 0.00237925 -0.000632738 0.17395 0.0224304 0.925606
26530 0.00239753 -0.000646119 0.168686 0.018158 0.932157
26540 0.00242174 -0.000660147 0.168571 0.0215149 0.923737
26550 0.00245244 -0.000674871 0.162659 0.0190735 0.926699
26560 0.00248772 -0.000689964 0.159149 0.0179291 0.927648
26570 0.00252851 -0.000704998 0.15564 0.013504 0.936437
26580 0.00257425 -0.000719265 0.162087 0.0136566 0.937118
26590 0.0026227 -0.000733235 0.159569 0.0107574 0.942779
26600 0.00267455 -0.00074589 0.162125 0.00946045 0.945958
26610 0.0027278 -0.000756431 0.171051 0.00961304 0.947123
26620 0.0027826 -0.000765822 0.171318 0.00366211 0.958261
26630 0.00283567 -0.000772585 0.176277 0.00312805 0.960015
26640 0.00288686 -0.000776662 0.179634 -0.00144959 0.967729
26650 0.0029346 -0.000778401 0.190659 -0.00152588 0.968596
26660 0.00297765 -0.00077757 0.193825 -0.0012207 0.969127
26670 0.00301317 -0.000774419 0.197563 0.000686646 0.967653
26680 0.0030432 -0.000767196 0.201378 -0.00640869 0.976946
26690 0.00306561 -0.000757281 0.205345 -0.00442505 0.97576
26700 0.0023088 -0.00269379 0.203743 -0.0100708 0.687456
26710 0.00233864 -0.00267935 0.20813 -0.00076294 0.660339
26720 0.00235964 -0.00265754 0.205116 -0.0111389 0.703525
26730 0.00237226 -0.00263016 0.210762 -0.00770569 0.696447
26740 0.00237508 -0.00259618 0.209847 -0.0102234 0.710093
26750 0.00236891 -0.00255816 0.213051 -0.0118256 0.719065
26760 0.00235446 -0.00251625 0.21595 -0.0154114 0.733486
26770 0.00233112 -0.00247116 0.222015 -0.0131226 0.72792
26780 0.00230158 -0.00242694 0.221329 -0.0157166 0.737786
26790 0.00226486 -0.00238195 0.237923 -0.0190735 0.744778
26800 0.00222414 -0.00233716 0.242577 -0.0248718 0.759666
26810 0.00217975 -0.0022942 0.255051 -0.0235748 0.752593
26820 0.00213308 -0.0022547 0.262337 -0.0319672 0.770066
26830 0.00208523 -0.00221776 0.27832 -0.0312805 0.762086
26840 0.00203767 -0.00218509 0.288773 -0.0377655 0.771085
26850 0.00199057 -0.00215679 0.300179 -0.038681 0.766578
26860 0.00194582 -0.0021331 0.314903 -0.0363922 0.75429
26870 0.00190376 -0.00211472 0.320091 -0.0431061 0.762268
26880 0.00186498 -0.00210147 0.332108 -0.0406647 0.74975
26890 0.00182965 -0.00209471 0.335121 -0.0382233 0.73896
26900 0.00179788 -0.00209226 0.337524 -0.0439453 0.744202
26910 0.0017722 -0.0020957 0.342407 -0.0374603 0.724925
26920 0.00175 -0.00210512 0.341301 -0.0388336 0.722102
26930 0.00173397 -0.00211887 0.340157 -0.036087 0.711424
26940 0.00172354 -0.00213806 0.335312 -0.0375366 0.710314
26950 0.00171911 -0.00216283 0.325279 -0.0458527 0.72541
26960 0.00171878 -0.00219208 0.321808 -0.0417328 0.71311
26970 0.00172345 -0.00222612 0.317116 -0.0498962 0.727637
26980 0.00173442 -0.00226378 0.307961 -0.0510407 0.729786
26990 0.00175033 -0.00230417 0.304794 -0.0557709 0.738347
27000 0.0017715 -0.00234819 0.300446 -0.0621796 0.751542
27010 0.00179923 -0.00239323 0.296516 -0.0660706 0.760376
27020 0.00183113 -0.00243876 0.292854 -0.0769043 0.783852
27030 0.00186823 -0.002485 0.29335 -0.0788879 0.78788
27040 0.00191034 -0.00252955 0.291443 -0.0769043 0.786315
27050 0.00195565 -0.00257113 0.294457 -0.083313 0.799218
27060 0.000203526 -0.0035055 0.288696 -0.0843048 0.335478
27070 0.000226016 -0.00356482 0.293236 -0.0814056 0.327928
27080 0.000253719 -0.0036201 0.294609 -0.0782013 0.323503
27090 0.000287151 -0.00366957 0.292625 -0.0730896 0.317277
27100 0.000325029 -0.0037114 0.289879 -0.0718689 0.324402
27110 0.000364692 -0.00374465 0.290604 -0.0595856 0.294872
27120 0.00040889 -0.00376777 0.28698 -0.06073 0.311376
27130 0.000454194 -0.00378016 0.283279 -0.0492096 0.287462
27140 0.000498242 -0.00378118 0.278511 -0.0416565 0.275858
27150 0.000541154 -0.00377145 0.27256 -0.0380707 0.277599
27160 0.000579354 -0.00374961 0.267143 -0.0334549 0.274319
27170 0.000613672 -0.00371833 0.256157 -0.0309372 0.279965
27180 0.000641124 -0.00367827 0.249748 -0.0304413 0.289646
27190 0.00066194 -0.00363038 0.250206 -0.0194931 0.255247
27200 0.000675892 -0.00357663 0.241127 -0.0247955 0.285228
27210 0.000683245 -0.00351775 0.238495 -0.0277329 0.302774
27220 0.000683775 -0.00345559 0.236778 -0.0268936 0.303581
27230 0.000678617 -0.00339219 0.239639 -0.0259781 0.300703
27240 0.000667201 -0.0033288 0.237236 -0.0309753 0.321814
27250 0.000649847 -0.00326682 0.236244 -0.0313187 0.322302
27260 0.000629379 -0.00320735 0.235672 -0.0321198 0.323309
27270 0.000605012 -0.00315158 0.240326 -0.0331497 0.320953
27280 0.000577915 -0.00310075 0.237694 -0.0342941 0.321729
27290 0.000549297 -0.00305578 0.238876 -0.0300598 0.298421
27300 0.000519215 -0.00301621 0.243759 -0.0295258 0.28692
27310 0.000488335 -0.00298369 0.245476 -0.023613 0.255271
27320 0.000456336 -0.00295803 0.24189 -0.0249481 0.253057
27330 0.000424808 -0.00294141 0.247955 -0.0175858 0.212601
27340 0.000394079 -0.00293154 0.244865 -0.0172043 0.202364
27350 0.000363557 -0.0029296 0.245667 -0.0134277 0.177131
27360 0.000333477 -0.0029344 0.246964 -0.0109482 0.156811
27370 0.000307531 -0.00294701 0.246162 -0.00389099 0.119496
27380 0.000283655 -0.00296801 0.241737 -0.0114059 0.141949
27390 0.000261534 -0.0029957 0.248146 -0.000419617 0.0886565
27400 0.000240639 -0.00303086 0.249405 -0.00282288 0.0904242
27410 0.000222934 -0.00307191 0.248337 -0.00389099 0.0879978
27420 0.000208478 -0.00311908 0.254517 -0.00289917 0.0780513
27430 0.000197904 -0.00317205 0.259247 0.00141144 0.0568343
27440 0.000191954 -0.00322842 0.261765 -0.00389099 0.0741829
27450 -0.000981413 -0.00255614 0.270195 7.6294e-05 -0.358696
27460 -0.00100726 -0.00260142 0.270462 -0.000114441 -0.360682
27470 -0.0010292 -0.0026498 0.278587 0.000419617 -0.363461
27480 -0.00104698 -0.00270042 0.281029 0.00362396 -0.373483
27490 -0.00105812 -0.00275242 0.288506 0.00801087 -0.384599
27500 -0.00106284 -0.00280365 0.28904 0.00434876 -0.368503
27510 -0.0010602 -0.00285473 0.292511 0.00339508 -0.359005
27520 -0.00105011 -0.0029029 0.29686 0.00675201 -0.361466
27530 -0.00103253 -0.00294724 0.296707 0.00881195 -0.358506
27540 -0.00100831 -0.00298651 0.299645 0.00572205 -0.337914
27550 -0.000977879 -0.00301904 0.29644 0.00782013 -0.333124
27560 -0.000941525 -0.00304515 0.298233 0.00591278 -0.314271
27570 -0.000899147 -0.00306354 0.294075 0.00648499 -0.302706
27580 -0.000856103 -0.00307104 0.296783 0.00442505 -0.282859
27590 -0.000809975 -0.00306891 0.292358 0.0019455 -0.261619
27600 -0.000762933 -0.00305795 0.29232 0.00400543 -0.255342
27610 -0.00071778 -0.00303929 0.291061 0.0025177 -0.238254
27620 -0.000675947 -0.00301206 0.292931 0.00118256 -0.222905
27630 -0.000638 -0.00297755 0.289345 -0.000495911 -0.207838
27640 -0.000604657 -0.00293728 0.293922 0.000648499 -0.203789
27650 -0.000577165 -0.00289154 0.284462 -0.00347137 -0.183763
27660 -0.000555859 -0.00284283 0.281639 -0.000190735 -0.191232
27670 -0.000539157 -0.00279166 0.281868 -0.000267029 -0.188697
27680 -0.000529028 -0.00273857 0.270996 -0.00125885 -0.185107
27690 -0.000524181 -0.00268727 0.268784 0.00270844 -0.201332
27700 -0.000524107 -0.00263673 0.254288 -0.00118256 -0.190394
27710 -0.000528624 -0.00258797 0.250397 0.00038147 -0.201622
27720 -0.000538293 -0.00254341 0.241547 -0.00106812 -0.202728
27730 -0.000551254 -0.00250264 0.238647 -0.00118256 -0.210271
27740 -0.000567404 -0.00246626 0.234261 -0.00106812 -0.219764
27750 -0.000586965 -0.00243507 0.223122 -0.00926972 -0.193779
27760 -0.000610157 -0.00241002 0.224342 -0.00583649 -0.220137
27770 -0.000634988 -0.00239058 0.217361 -0.0101089 -0.211541
27780 -0.000662198 -0.0023779 0.219116 -0.0117493 -0.216306
27790 -0.000693347 -0.00237091 0.217781 -0.0146103 -0.215808
27800 -0.000724378 -0.00236975 0.220413 -0.0149918 -0.226756
27810 -0.000756179 -0.00237593 0.224495 -0.0192261 -0.220861
27820 -0.000990594 -0.00174274 0.229607 -0.0190353 -0.420644
27830 -0.00101988 -0.00174771 0.235214 -0.0206757 -0.426449
27840 -0.00105181 -0.0017566 0.241394 -0.0193787 -0.443422
27850 -0.00108482 -0.0017695 0.248985 -0.0201035 -0.452355
27860 -0.00111833 -0.00178748 0.251274 -0.02388 -0.447809
27870 -0.00115115 -0.00180896 0.258102 -0.0222778 -0.462335
27880 -0.00118391 -0.00183479 0.258904 -0.0206757 -0.473573
27890 -0.00121504 -0.00186379 0.264778 -0.0190735 -0.484517
27900 -0.00124316 -0.00189678 0.272636 -0.0199509 -0.48566
27910 -0.00126899 -0.00193141 0.266991 -0.0165558 -0.496334
27920 -0.0012887 -0.00196862 0.271568 -0.0186539 -0.489078
27930 -0.00130563 -0.00200695 0.270691 -0.0165176 -0.493248
27940 -0.00131572 -0.00204529 0.275269 -0.0127411 -0.501552
27950 -0.00131951 -0.00208422 0.271683 -0.0175476 -0.479339
27960 -0.00131635 -0.00212103 0.275955 -0.0136185 -0.484797
27970 -0.00130503 -0.00215576 0.277023 -0.0141907 -0.473428
27980 -0.00128861 -0.00218658 0.281029 -0.0117874 -0.471167
27990 -0.00126428 -0.00221355 0.277596 -0.0173187 -0.440926
28000 -0.00123385 -0.00223608 0.284042 -0.0157166 -0.434012
28010 -0.00120055 -0.0022515 0.287018 -0.0172806 -0.416632
28020 -0.00116426 -0.00226018 0.291138 -0.0161362 -0.408035
28030 -0.00112317 -0.00226142 0.292015 -0.0211716 -0.378896
28040 -0.00107988 -0.00225721 0.299454 -0.0173187 -0.378764
28050 -0.00103713 -0.0022463 0.294952 -0.0202942 -0.355873
28060 -0.000996719 -0.00222806 0.293579 -0.022316 -0.337988
28070 -0.00096028 -0.00220419 0.298233 -0.0212479 -0.333242
28080 -0.000926692 -0.00217508 0.287437 -0.0230789 -0.317071
28090 -0.000896899 -0.00214239 0.284195 -0.0206757 -0.31822
28100 -0.000872436 -0.00210608 0.279579 -0.0229263 -0.305922
28110 -0.000851883 -0.00206858 0.27092 -0.0205612 -0.309727
28120 -0.000836056 -0.00202913 0.266342 -0.0229263 -0.30026
28130 -0.000825721 -0.00198994 0.256844 -0.0220108 -0.302997
28140 -0.000820213 -0.00195179 0.25135 -0.0239182 -0.298342
28150 -0.000818084 -0.00191575 0.247841 -0.0201416 -0.316938
28160 -0.000821047 -0.00188076 0.242577 -0.0252152 -0.303191
28170 -0.000827715 -0.00184932 0.238686 -0.0226593 -0.320435
28180 -0.000838226 -0.00182063 0.234375 -0.0262833 -0.314373
28190 -0.000696005 -0.00135363 0.239296 -0.0300598 -0.342862
28200 -0.000705936 -0.00133318 0.240784 -0.0247955 -0.374969
28210 -0.000717567 -0.00131537 0.241356 -0.0313187 -0.361952
28220 -0.000732445 -0.00130108 0.247917 -0.0305176 -0.380423
28230 -0.000749387 -0.00128973 0.255127 -0.0308609 -0.394924
28240 -0.000771868 -0.00128151 0.257912 -0.0348282 -0.396675
28250 -0.000793464 -0.00127663 0.26638 -0.0359726 -0.409466
28260 -0.000816753 -0.00127726 0.278397 -0.039711 -0.414362
28270 -0.000841581 -0.00128031 0.274658 -0.0407028 -0.420851
28280 -0.000868342 -0.00128579 0.284271 -0.0426865 -0.430399
28290 -0.000895289 -0.00129549 0.2882 -0.0360489 -0.462027
28300 -0.000923043 -0.00130862 0.284882 -0.0469589 -0.435817
28310 -0.000950202 -0.00132402 0.290604 -0.0434876 -0.456394
28320 -0.000975983 -0.0013431 0.292435 -0.0401688 -0.472295
28330 -0.0010004 -0.00136533 0.291672 -0.0395966 -0.477155
28340 -0.00102318 -0.00138985 0.289154 -0.0416946 -0.471849
28350 -0.00104264 -0.00141538 0.291214 -0.0381851 -0.483389
28360 -0.00105945 -0.00144297 0.294189 -0.038414 -0.482479
28370 -0.00107215 -0.00147156 0.301971 -0.0308228 -0.503748
28380 -0.00107916 -0.00150067 0.296173 -0.0353622 -0.483465
28390 -0.00108112 -0.0015293 0.30674 -0.0362015 -0.477574
28400 -0.00107774 -0.00155727 0.310478 -0.0371552 -0.46734
28410 -0.00106759 -0.00158305 0.317268 -0.0334168 -0.469206
28420 -0.0010513 -0.00160669 0.321846 -0.0371933 -0.447847
28430 -0.0010297 -0.00162746 0.330467 -0.0385284 -0.433214
28440 -0.00100497 -0.00164398 0.339165 -0.0353622 -0.430277
28450 -0.000978842 -0.00165529 0.343285 -0.0417709 -0.401307
28460 -0.000948543 -0.00166134 0.353508 -0.0341034 -0.410144
28470 -0.000914427 -0.00166284 0.353394 -0.0338745 -0.396056
28480 -0.000879697 -0.00166033 0.352135 -0.0403976 -0.364415
28490 -0.00084654 -0.00165176 0.363464 -0.0320435 -0.376179
28500 -0.000815157 -0.00163849 0.358505 -0.036087 -0.353516
28510 -0.000786341 -0.00162062 0.364723 -0.0333786 -0.352725
28520 -0.000492871 -0.00120514 0.359764 -0.0341034 -0.289502
28530 -0.000472985 -0.00119029 0.365105 -0.0271606 -0.299323
28540 -0.000456304 -0.00117266 0.363922 -0.0291443 -0.287081
28550 -0.000442858 -0.00115328 0.36087 -0.0337601 -0.269965
28560 -0.000431741 -0.00113281 0.369492 -0.0262833 -0.288934
28570 -0.000423916 -0.0011107 0.368195 -0.0266647 -0.288163
28580 -0.000419855 -0.00108885 0.371666 -0.027504 -0.289936
28590 -0.000418393 -0.00106716 0.37262 -0.0289154 -0.291886
28600 -0.000419232 -0.00104621 0.382195 -0.030098 -0.29794
28610 -0.000423512 -0.00102645 0.382729 -0.0299072 -0.308235
28620 -0.000429812 -0.00100827 0.391846 -0.0305557 -0.319439
28630 -0.000438268 -0.000991058 0.39959 -0.0317764 -0.330668
28640 -0.000449294 -0.000975975 0.399551 -0.0374603 -0.331552
28650 -0.0004607 -0.000963024 0.411682 -0.0310516 -0.362479
28660 -0.000474559 -0.000952704 0.415916 -0.0396347 -0.358941
28670 -0.000490352 -0.000943554 0.415421 -0.0367355 -0.38118
28680 -0.000508195 -0.000938768 0.425758 -0.0372314 -0.397643
28690 -0.000526228 -0.000936666 0.428581 -0.0378799 -0.411145
28700 -0.000546197 -0.000936871 0.429153 -0.0362778 -0.429098
28710 -0.000566755 -0.00093892 0.432968 -0.0374603 -0.441057
28720 -0.000587211 -0.000943818 0.434227 -0.0368118 -0.454655
28730 -0.000608226 -0.000951296 0.440369 -0.0333786 -0.473456
28740 -0.000629095 -0.000961155 0.438843 -0.033493 -0.482383
28750 -0.000648885 -0.000973549 0.447693 -0.0335312 -0.490915
28760 -0.00066729 -0.000987983 0.441971 -0.0307846 -0.50077
28770 -0.000363804 -0.000723607 0.45723 -0.025444 -0.398853
28780 -0.000375344 -0.000734954 0.45475 -0.0263977 -0.402449
28790 -0.000384877 -0.000747586 0.463944 -0.026474 -0.406333
28800 -0.00039252 -0.000761928 0.466232 -0.0219727 -0.415611
28810 -0.000397021 -0.000777334 0.471344 -0.0207138 -0.415316
28820 -0.000398201 -0.000793464 0.477753 -0.0182343 -0.414123
28830 -0.000396206 -0.000810139 0.484314 -0.0168228 -0.407885
28840 -0.000389787 -0.000826995 0.48317 -0.0147629 -0.398522
28850 -0.000380589 -0.000843091 0.496635 -0.00595093 -0.400492
28860 -0.000367853 -0.000858234 0.493584 -0.0050354 -0.384557
28870 -0.00035076 -0.000872148 0.500679 -0.00118256 -0.370941
28880 -0.000330687 -0.000884365 0.500946 0.00434876 -0.358359
28890 -0.000311249 -0.000893826 0.502625 0.00225067 -0.333079
28900 -0.000290039 -0.000900637 0.504456 0.0129318 -0.330827
28910 -0.000268682 -0.000906538 0.502625 0.00915527 -0.301578
28920 -0.000247694 -0.000908276 0.502777 0.0148773 -0.29152
28930 -0.000226471 -0.000907448 0.494003 0.0136566 -0.268861
28940 -0.000207077 -0.000903059 0.496597 0.0156021 -0.254003
28950 -0.000190399 -0.000896343 0.487442 0.0119782 -0.231749
28960 -0.000175478 -0.000887367 0.485001 0.0177002 -0.229644
28970 -0.000163642 -0.000875441 0.478287 0.0131607 -0.21071
28980 0.000106718 -0.000663434 0.473557 0.0141907 0.129172
28990 0.000110746 -0.000653792 0.469208 0.0159073 0.133508
29000 0.000111883 -0.000642502 0.461426 0.00991821 0.150343
29010 0.000110657 -0.00063152 0.458221 0.00919342 0.152801
29020 0.000106598 -0.000618262 0.456314 0.00999451 0.148289
29030 0.000100326 -0.000605526 0.449371 0.00553131 0.1513
29040 9.24302e-05 -0.000592908 0.447159 0.000190735 0.153611
29050 8.26302e-05 -0.000580714 0.448532 0.00476837 0.130339
29060 7.17238e-05 -0.000568713 0.439758 0.00282288 0.118754
29070 6.02125e-05 -0.00055766 0.43663 -0.00656128 0.122276
29080 4.76386e-05 -0.000547711 0.434799 -0.00225067 0.0918061
29090 3.41791e-05 -0.000538661 0.432053 -0.00637054 0.0780315
29100 2.06905e-05 -0.000530175 0.422211 -0.0135422 0.0710096
29110 7.03946e-06 -0.000523739 0.418854 -0.0114822 0.0408352
29120 -5.53417e-06 -0.00051884 0.407867 -0.0192642 0.0365223
29130 -1.84471e-05 -0.000516239 0.410385 -0.0149155 0.000610571
29140 -3.38392e-05 -0.000513226 0.401688 -0.0186539 -0.0194324
29150 -4.83753e-05 -0.000511557 0.38971 -0.0244522 -0.0316167
29160 -6.16421e-05 -0.000512012 0.38681 -0.0259781 -0.0527318
29170 -7.44663e-05 -0.00051393 0.374069 -0.0270844 -0.0715548
29180 -8.65229e-05 -0.000517263 0.370712 -0.0274277 -0.0917551
29190 -9.72511e-05 -0.000522352 0.363617 -0.0287628 -0.104941
29200 -0.000106164 -0.000528799 0.355682 -0.029335 -0.115583
29210 9.57157e-05 -0.00039945 0.349274 -0.0309753 0.318018
29220 9.11556e-05 -0.000404541 0.34729 -0.0313187 0.30655
29230 8.97089e-05 -0.000410988 0.342255 -0.0291824 0.295487
29240 8.9325e-05 -0.000418572 0.337372 -0.0294876 0.293067
29250 9.29107e-05 -0.000427351 0.33493 -0.0282288 0.293765
29260 9.84148e-05 -0.000436086 0.330429 -0.0264359 0.297234
29270 0.000107829 -0.000446282 0.329361 -0.0259781 0.310563
29280 0.000119118 -0.000456182 0.323944 -0.0250626 0.32653
29290 0.00013327 -0.000466865 0.326614 -0.0253296 0.34802
29300 0.000149841 -0.000476987 0.318527 -0.0208664 0.361425
29310 0.000169231 -0.000487507 0.314865 -0.0228119 0.395346
29320 0.000189152 -0.00049689 0.312729 -0.0179672 0.408787
29330 0.000210372 -0.000504193 0.307617 -0.0195313 0.442774
29340 0.000233509 -0.000511938 0.303726 -0.0196457 0.472857
29350 0.000255275 -0.000518313 0.291824 -0.0195313 0.500753
29360 0.000274149 -0.000521986 0.283814 -0.0143051 0.508952
29370 0.000289715 -0.000523547 0.28183 -0.0153351 0.531004
29380 0.000305179 -0.000524092 0.271301 -0.0122833 0.541776
29390 0.000316393 -0.000522512 0.260544 -0.0123596 0.557917
29400 0.000324493 -0.000519647 0.254974 -0.0104141 0.563837
29410 0.00032976 -0.000514598 0.242691 -0.00854492 0.56883
29420 0.000331369 -0.000508165 0.233688 -0.01091 0.584688
29430 0.000329448 -0.000500547 0.229797 -0.00392914 0.563981
29440 0.000325478 -0.00049209 0.221329 -0.00511169 0.570777
29450 0.000318836 -0.000481803 0.215149 -0.00583649 0.574273
29460 0.000308757 -0.00047224 0.21019 -0.00576019 0.569954
29470 0.000297437 -0.00046179 0.204849 -0.00522614 0.56276
29480 0.00028575 -0.000452095 0.194855 -0.010376 0.578475
29490 0.000271333 -0.000442089 0.197983 -0.00720978 0.553757
29500 0.000257225 -0.00043316 0.193176 -0.00934601 0.551546
29510 0.000242158 -0.000424113 0.182953 -0.0136948 0.559282
29520 0.000227077 -0.000416202 0.185318 -0.0131607 0.539928
29530 0.000211731 -0.000408986 0.174408 -0.0227356 0.570679
29540 0.000195602 -0.00040202 0.171738 -0.0218964 0.547725
29550 0.000182675 -0.00039647 0.17128 -0.0256348 0.548295
29560 0.000171652 -0.000393916 0.163956 -0.0289917 0.553003
29570 0.000157944 -0.000390654 0.158157 -0.0340271 0.561444
29580 0.000143335 -0.000387701 0.153427 -0.0340653 0.541823
29590 0.000130586 -0.000386919 0.142365 -0.0402832 0.565672
29600 0.000118988 -0.000387212 0.141144 -0.0356293 0.518761
29610 0.000109338 -0.000388938 0.129776 -0.0398254 0.541147
29620 0.000101 -0.000391621 0.128326 -0.0389481 0.520191
29630 0.000250899 -0.000305848 0.114746 -0.0398636 0.852831
29640 0.000245645 -0.000308325 0.110321 -0.0364304 0.836945
29650 0.000242399 -0.000311734 0.104599 -0.0391388 0.85157
29660 0.000242074 -0.000315938 0.0949097 -0.0365448 0.85281
29670 0.000244227 -0.000321352 0.0930023 -0.0344086 0.843748
29680 0.000249227 -0.000327267 0.0873566 -0.0337219 0.851715
29690 0.000256412 -0.000334496 0.0748444 -0.0317001 0.869731
29700 0.000268496 -0.000342109 0.0688934 -0.0347137 0.905333
29710 0.000281745 -0.000350547 0.0634003 -0.0332642 0.916882
29720 0.000298402 -0.00035872 0.0561523 -0.0320816 0.936649
29730 0.000317583 -0.000368044 0.0500488 -0.0341415 0.966336
29740 0.000339344 -0.00037688 0.0434876 -0.0341034 0.985121
29750 0.000361772 -0.00038569 0.034256 -0.0356674 0.99993
29760 0.000384788 -0.000393345 0.0331116 -0.0312805 0.999223
29770 0.000408689 -0.000401592 0.0280762 -0.0290298 0.999676
29780 0.000433918 -0.000408363 0.0228882 -0.0275803 0.992441
29790 0.000346673 -0.000646013 0.0189209 -0.0245667 0.986619
29800 0.000366561 -0.000653374 0.015564 -0.0189209 0.984361
29810 0.000384501 -0.000658418 0.00961304 -0.0161362 0.999962
29820 0.000400155 -0.000661485 0.00663757 -0.0125885 0.998271
29830 0.000412811 -0.000661628 0.00267029 -0.00347137 0.995215
29840 0.000421603 -0.000659264 0.0025177 0.00118256 0.129485
29850 0.000425911 -0.000654366 -0.00556946 -0.00110626 -0.371768
29860 0.000426853 -0.000647163 -0.00228882 0.00495911 -0.988671
29870 0.000423209 -0.000637543 -0.00846863 0.00457764 -0.882699
29880 0.000416966 -0.000626918 -0.00175476 0.00743866 -0.937557
