# x y B_z phi A'_x A'_y
23 35 3.72529e-09 -0.70305 0.0213382 -0.589613
24 35 2.6077e-08 -0.632159 0.130112 -0.607342
25 35 -1.49012e-08 -0.442826 0.118142 -0.576449
26 35 -1.21072e-08 -0.395875 -0.035203 -0.490045
27 35 7.45058e-09 -0.513232 0.102883 -0.575153
28 35 7.45058e-09 -0.190109 0.249001 -0.675487
29 35 0 -0.0152294 -0.0541851 -0.363347
30 35 3.72529e-09 -0.298479 -0.0274149 -0.393682
31 35 7.45058e-09 -0.0700593 -0.0468081 -0.29788
32 35 -7.45058e-09 -0.392095 -0.0524575 -0.255136
33 35 -1.86265e-09 -0.174974 -0.0190473 -0.164491
34 35 0 -0.43019 -0.0552661 -0.193746
35 35 0 -0.285506 0.203936 0.0758152
36 35 0 -0.0223181 0.0919263 0.0120288
37 35 0 -0.101654 -0.0169008 -0.0423684
38 35 0 -0.0561198 0.096108 0.010049
39 35 0 0.0905622 0.109307 0.0270123
40 35 0 0.162494 0.0390985 0.0275608
41 35 0 0.168759 -0.00262513 0.0359724
42 35 0 0.157244 -0.0120111 0.0428978
43 35 0 0.144737 -0.0119009 0.0440567
44 35 0 0.133442 -0.0106427 0.0421284
45 35 0 0.123452 -0.00935684 0.0394829
46 35 0 0.114729 -0.00815975 0.0369479
47 35 0 0.107132 -0.00712343 0.0346737
48 35 0 0.100482 -0.00625902 0.0326482
49 35 0 0.0946142 -0.0055412 0.0308383
50 35 0 0.0893994 -0.0049379 0.0292133
51 35 0 0.0847384 -0.00441421 0.0277491
52 35 0 0.080571 -0.00391261 0.0264319
53 35 0 0.0769131 -0.00332303 0.0252707
54 35 0 0.073925 -0.00248681 0.0243217
55 35 0 0.0719395 -0.00133185 0.0236974
56 35 0 0.0712612 -5.99548e-05 0.0235002
57 35 0 0.0718196 0.00103103 0.0237078
58 35 0 0.0733233 0.00200374 0.0242249
59 35 0 0.0758271 0.00305334 0.0250702
60 35 0 0.07943 0.00409641 0.0262767
61 35 0 0.0840199 0.00513386 0.027808
62 35 -0.0159741 0.0896977 0.00622693 0.0296973
63 35 0 0.0964738 0 0

0 36 0 3.01724 0 0
1 36 -0.01538 2.17723 -0.795827 0.0112427
2 36 0 1.42558 -0.719494 0.0793176
3 36 0 0.73824 -0.612625 0.120845
4 36 0 0.200332 -0.32932 0.348823
5 36 0 0.0795995 -0.11587 0.520674
6 36 -1.49012e-08 -0.0314079 -0.245203 0.369341
7 36 -1.49012e-08 -0.410806 -0.396522 0.168545
8 36 1.49012e-08 -0.824453 -0.331673 0.110402
9 36 0 -1.07415 -0.176188 0.132883
10 36 -3.72529e-09 -1.17683 -0.068103 0.158004
11 36 0 -1.21036 -0.0225685 0.168525
12 36 0 -1.22197 -0.00916153 0.17076
13 36 0 -1.22868 -0.00649822 0.170244
14 36 -3.72529e-09 -1.23496 -0.00654751 0.168996
15 36 3.72529e-09 -1.24178 -0.00721556 0.167503
16 36 3.72529e-09 -1.24939 -0.00810891 0.165841
17 36 -3.72529e-09 -1.25799 -0.00922018 0.164009
18 36 0 -1.26783 -0.0107282 0.162033
19 36 0 -1.27945 -0.0133234 0.160121
20 36 0 -1.29448 -0.0189922 0.159076
21 36 0 -1.31743 -0.0302489 0.160574
22 36 0 -1.35498 -0.0391707 0.16392
23 36 0 -1.39578 -0.00283903 0.154611
24 36 0 -1.36066 0.12795 0.108467
25 36 0 -1.13988 0.229344 0.0785421
26 36 1.49012e-08 -0.901968 0.0306093 0.229429
27 36 -3.72529e-09 -1.07866 -0.189901 0.407467
28 36 -1.49012e-08 -1.28177 0.0862336 0.141772
29 36 0 -0.906191 0.216261 -0.0162919
30 36 0 -0.849247 0.126122 0.144699
31 36 5.58794e-09 -0.653947 0.168586 -0.0243367
32 36 0 -0.512075 0.164337 0.181768
33 36 -3.72529e-09 -0.325272 0.119697 0.0263893
34 36 0 -0.272682 0.187201 0.175069
35 36 0 0.0491289 0.0984554 0.0568277
36 36 0 -0.0757709 -0.121601 -0.151996
37 36 0 -0.194074 0.0201416 -0.0418211
38 36 0 -0.0354876 0.162704 0.0562459
39 36 0 0.131334 0.117012 0.0548799
40 36 0 0.198536 0.0391423 0.0447411
41 36 0 0.209619 0.00164923 0.0449945
42 36 0 0.201834 -0.0104723 0.0451704
43 36 0 0.188674 -0.0134677 0.0431388
44 36 0 0.174899 -0.0132134 0.0404622
45 36 0 0.162247 -0.0119008 0.0379281
46 36 0 0.151097 -0.0104575 0.0356551
47 36 0 0.141332 -0.00917818 0.0336138
48 36 0 0.132741 -0.00810166 0.0317723
49 36 0 0.125129 -0.00720011 0.0301065
50 36 0 0.118341 -0.00643652 0.0285954
51 36 0 0.112256 -0.00576793 0.0272223
52 36 0 0.106805 -0.00512179 0.0259793
53 36 0 0.102013 -0.00435377 0.0248784
54 36 0 0.0980972 -0.00325397 0.0239788
55 36 0 0.0955046 -0.00172732 0.0233937
56 36 0 0.0946426 -4.30606e-05 0.0232266
57 36 0 0.0954185 0.00140208 0.023457
58 36 0 0.0974467 0.0026911 0.0239908
59 36 0 0.100801 0.00408296 0.0248471
60 36 0 0.105613 0.00546681 0.0260597
61 36 0 0.111734 0.00684354 0.0275917
62 36 -0.0158598 0.1193 0.00829446 0.0294772
63 36 0 0.128323 0 0

0 37 0 2.9866 0 0
1 37 -0.0152482 2.53128 -0.409854 0.200342
2 37 0 2.16689 -0.32311 0.388738
3 37 0 1.88506 -0.203171 0.531273
4 37 -1.49012e-08 1.76055 -0.153498 0.554843
5 37 0 1.57806 -0.337465 0.277708
6 37 1.49012e-08 1.08562 -0.542263 -0.0276541
7 37 -2.79397e-09 0.493537 -0.500826 -0.104968
8 37 7.45058e-09 0.0839657 -0.300819 -0.0405413
9 37 0 -0.108101 -0.130329 0.0257226
10 37 0 -0.176692 -0.0454084 0.0565032
11 37 0 -0.198918 -0.0159202 0.065517
12 37 0 -0.208532 -0.00847039 0.066799
13 37 0 -0.215859 -0.0074179 0.0660709
14 37 0 -0.223368 -0.00788002 0.0648705
15 37 0 -0.231619 -0.00872419 0.0634984
16 37 0 -0.240817 -0.0097673 0.0619998
17 37 0 -0.251154 -0.011023 0.0603682
18 37 0 -0.262863 -0.012583 0.0586236
19 37 0 -0.27632 -0.0147962 0.056881
20 37 0 -0.292455 -0.0188383 0.0556939
21 37 0 -0.313996 -0.0272697 0.0566354
22 37 0 -0.346994 -0.0399162 0.061208
23 37 0 -0.393829 -0.0341157 0.0607796
24 37 0 -0.415226 0.0540433 0.0190074
25 37 0 -0.285742 0.239104 -0.086749
26 37 0 0.0629827 0.293722 -0.105877
27 37 0 0.301702 0.0152258 0.177864
28 37 0 0.0934343 -0.174757 0.412975
29 37 0 -0.0478132 -0.0512581 0.234135
30 37 0 -0.00908201 -0.0354597 0.223491
31 37 0 -0.118733 -0.0097384 0.104031
32 37 0 -0.0285588 -0.00173159 0.0230787
33 37 0 -0.122196 -0.0257467 -0.0913523
34 37 0 -0.0800521 -0.0248276 -0.104189
35 37 0 -0.171851 -0.123129 -0.261197
36 37 0 -0.326309 -0.00672251 -0.110211
37 37 7.45058e-09 -0.185296 0.191341 0.0909698
38 37 3.72529e-09 0.056372 0.192809 0.114503
39 37 0 0.200322 0.0978023 0.0785396
40 37 0 0.251977 0.029213 0.0581949
41 37 0 0.258748 -0.00219586 0.0496743
42 37 0 0.247585 -0.0138668 0.044536
43 37 0 0.231015 -0.0166091 0.0409309
44 37 0 0.214367 -0.0158533 0.0382703
45 37 0 0.199308 -0.0141639 0.036083
46 37 0 0.186039 -0.0124741 0.0341365
47 37 0 0.17436 -0.0110063 0.0323569
48 37 0 0.164026 -0.00976632 0.030722
49 37 0 0.154827 -0.00871815 0.0292203
50 37 0 0.14659 -0.00782209 0.0278414
51 37 0 0.139183 -0.00703026 0.0265762
52 37 0 0.13253 -0.00625655 0.0254209
53 37 0 0.12667 -0.00532356 0.0243924
54 37 0 0.121883 -0.00397155 0.0235523
55 37 0 0.118727 -0.00208403 0.0230149
56 37 0 0.117714 3.34531e-06 0.0228848
57 37 0 0.118734 0.00179523 0.0231427
58 37 0 0.121305 0.0033939 0.0236967
59 37 0 0.125521 0.0051222 0.0245662
60 37 0 0.131549 0.00684104 0.0257858
61 37 0 0.139203 0.00855139 0.0273189
62 37 -0.0157153 0.148652 0.0103549 0.0291992
63 37 0 0.159913 0 0

0 38 0 2.95624 0 0
1 38 -0.0150902 2.57791 -0.376593 -0.198456
2 38 0 2.20306 -0.388562 -0.411954
3 38 0 1.80079 -0.446521 -0.671794
4 38 2.98023e-08 1.31002 -0.582886 -1.01799
5 38 2.98023e-08 0.635015 -0.698367 -1.30526
6 38 -2.98023e-08 -0.0867161 -0.627879 -1.34223
7 38 -2.98023e-08 -0.620743 -0.40941 -1.21471
8 38 1.49012e-08 -0.905535 -0.200982 -1.09249
9 38 3.72529e-08 -1.02271 -0.0791434 -1.0313
10 38 -1.86265e-08 -1.06382 -0.0283085 -1.0109
11 38 -2.98023e-08 -1.07932 -0.0122726 -1.00637
12 38 1.49012e-08 -1.08837 -0.00860769 -1.00626
13 38 7.45058e-09 -1.09654 -0.00842673 -1.00715
14 38 -2.6077e-08 -1.10522 -0.00911993 -1.00827
15 38 1.11759e-08 -1.11478 -0.0100863 -1.00951
16 38 -3.72529e-09 -1.12539 -0.0112391 -1.01083
17 38 1.86265e-08 -1.13726 -0.0125964 -1.01225
18 38 1.49012e-08 -1.15059 -0.0142154 -1.01375
19 38 -2.98023e-08 -1.16569 -0.0162531 -1.01527
20 38 -2.98023e-08 -1.18309 -0.0192379 -1.01653
21 38 0 -1.20416 -0.0247347 -1.01648
22 38 4.47035e-08 -1.23256 -0.0350265 -1.01296
23 38 2.23517e-08 -1.27422 -0.0450396 -1.00672
24 38 -3.72529e-08 -1.32264 -0.0195788 -1.0193
25 38 -5.21541e-08 -1.31337 0.10446 -1.10582
26 38 0 -1.11372 0.295223 -1.26525
27 38 1.49012e-08 -0.722929 0.328951 -1.28344
28 38 1.49012e-08 -0.45582 0.142504 -1.00953
29 38 0 -0.437921 0.0267773 -0.78921
30 38 2.98023e-08 -0.402265 -0.00398229 -0.685872
31 38 7.45058e-09 -0.445885 -0.0318262 -0.517955
32 38 -2.23517e-08 -0.465917 -0.0310458 -0.46905
33 38 7.45058e-09 -0.507977 -0.00757143 -0.31781
34 38 0 -0.48106 0.0173559 -0.231413
35 38 0 -0.473265 0.0924335 -0.0607708
36 38 0 -0.296193 0.230565 0.160326
37 38 0 -0.0121343 0.244856 0.201237
38 38 0 0.193519 0.150274 0.13901
39 38 0 0.288413 0.0607035 0.0870209
40 38 0 0.314926 0.010277 0.0603995
41 38 0 0.308967 -0.0120097 0.0474495
42 38 0 0.290906 -0.0192156 0.0411557
43 38 0 0.270536 -0.0197334 0.0379188
44 38 0 0.251439 -0.0180613 0.0358199
45 38 0 0.234413 -0.0160346 0.0340777
46 38 0 0.21937 -0.0141836 0.0324702
47 38 0 0.206046 -0.0125927 0.0309579
48 38 0 0.194185 -0.0112383 0.0295383
49 38 0 0.18357 -0.0100807 0.0282116
50 38 0 0.174023 -0.00908061 0.0269763
51 38 0 0.165409 -0.0081885 0.0258289
52 38 0 0.157646 -0.00730563 0.0247717
53 38 0 0.150797 -0.00622232 0.0238249
54 38 0 0.145202 -0.00463147 0.0230517
55 38 0 0.141534 -0.00239485 0.0225687
56 38 0 0.140412 8.47429e-05 0.0224808
57 38 0 0.141704 0.00221403 0.0227701
58 38 0 0.14484 0.00411464 0.0233472
59 38 0 0.149933 0.00617205 0.024232
60 38 0 0.157184 0.0082195 0.0254589
61 38 0 0.166372 0.0102569 0.0269925
62 38 -0.0155422 0.177698 0.0124062 0.0288665
63 38 0 0.191184 0 0

0 39 0 2.92623 0 0
1 39 -0.0149077 2.13437 -0.791628 -0.286848
2 39 0 1.34298 -0.796447 -0.523719
3 39 0 0.541472 -0.809206 -0.712057
4 39 0 -0.275433 -0.786962 -0.803402
5 39 0 -1.03245 -0.661708 -0.72064
6 39 -2.98023e-08 -1.59885 -0.451715 -0.524343
7 39 1.49012e-08 -1.93588 -0.251086 -0.353071
8 39 0 -2.10102 -0.117411 -0.262122
9 39 0 -2.1707 -0.0487319 -0.228655
10 39 0 -2.19848 -0.0204746 -0.219851
11 39 0 -2.21165 -0.0112859 -0.218583
12 39 0 -2.22106 -0.00925231 -0.219109
13 39 0 -2.23016 -0.00942767 -0.220018
14 39 0 -2.23991 -0.0102367 -0.221037
15 39 0 -2.25063 -0.0112854 -0.222121
16 39 0 -2.26248 -0.0125136 -0.223273
17 39 0 -2.27566 -0.0139408 -0.224477
18 39 0 -2.29036 -0.0156013 -0.225729
19 39 0 -2.30686 -0.017572 -0.22699
20 39 0 -2.32551 -0.020053 -0.228137
21 39 0 -2.34697 -0.0237061 -0.228679
22 39 0 -2.37292 -0.0301527 -0.227147
23 39 0 -2.40727 -0.0404546 -0.221432
24 39 0 -2.45383 -0.0450567 -0.216403
25 39 0 -2.49738 -0.00684702 -0.244677
26 39 0 -2.46752 0.1161 -0.363377
27 39 1.49012e-08 -2.26518 0.270952 -0.545307
28 39 1.49012e-08 -1.92562 0.319475 -0.606695
29 39 -7.45058e-09 -1.62623 0.272396 -0.500015
30 39 0 -1.38083 0.235795 -0.389573
31 39 -1.49012e-08 -1.15464 0.207084 -0.230614
32 39 -1.49012e-08 -0.966658 0.198414 -0.0862419
33 39 0 -0.757816 0.21189 0.0692579
34 39 -7.45058e-09 -0.542877 0.232211 0.182015
35 39 0 -0.293393 0.26861 0.296169
36 39 7.45058e-09 -0.00565828 0.255285 0.299352
37 39 -7.45058e-09 0.217177 0.170025 0.208996
38 39 0 0.334392 0.0785934 0.124609
39 39 0 0.374364 0.019192 0.0757059
40 39 0 0.372776 -0.0103583 0.0517514
41 39 0 0.353647 -0.0214397 0.0412108
42 39 0 0.329896 -0.0233975 0.0368661
43 39 0 0.306852 -0.0219448 0.034789
44 39 0 0.286007 -0.0196944 0.0333357
45 39 0 0.267463 -0.0175137 0.0320109
46 39 0 0.250979 -0.0155938 0.0307213
47 39 0 0.236276 -0.0139381 0.0294669
48 39 0 0.223103 -0.0125126 0.0282611
49 39 0 0.21125 -0.0112802 0.0271121
50 39 0 0.200543 -0.0102049 0.0260248
51 39 0 0.190841 -0.00923479 0.025001
52 39 0 0.182073 -0.00826056 0.024048
53 39 0 0.17432 -0.0070436 0.0231886
54 39 0 0.167986 -0.00522776 0.0224879
55 39 0 0.163864 -0.0026549 0.022064
56 39 0 0.162676 0.000204794 0.0220217
57 39 0 0.164274 0.00266156 0.0223453
58 39 0 0.167999 0.00485577 0.0229474
59 39 0 0.173985 0.00723395 0.0238486
60 39 0 0.182467 0.0096016 0.025083
61 39 0 0.193188 0.0119589 0.0266168
62 39 -0.0153425 0.206385 0.0144467 0.028483
63 39 0 0.222082 0 0

0 40 0 2.89661 0 0
1 40 -0.0147024 2.00422 -0.870497 0.0393052
2 40 0 1.15562 -0.813772 0.135918
3 40 0 0.376672 -0.726204 0.279841
4 40 1.49012e-08 -0.296787 -0.591468 0.484424
5 40 0 -0.806265 -0.419307 0.718331
6 40 -1.49012e-08 -1.1354 -0.26031 0.905611
7 40 -1.49012e-08 -1.32688 -0.147188 1.01007
8 40 -2.98023e-08 -1.42978 -0.0765662 1.05218
9 40 3.35276e-08 -1.48002 -0.0368728 1.06471
10 40 3.53903e-08 -1.50352 -0.0182365 1.06722
11 40 -1.30385e-08 -1.51649 -0.0115305 1.06709
12 40 -2.98023e-08 -1.52658 -0.0100426 1.06638
13 40 9.31323e-09 -1.53657 -0.0103545 1.06553
14 40 1.67638e-08 -1.54729 -0.011223 1.06463
15 40 -2.6077e-08 -1.55902 -0.0123227 1.06369
16 40 2.42144e-08 -1.57194 -0.0135953 1.06272
17 40 3.35276e-08 -1.58621 -0.015052 1.06172
18 40 -1.49012e-08 -1.60204 -0.0167283 1.06071
19 40 -7.45058e-09 -1.61967 -0.0186613 1.05971
20 40 1.49012e-08 -1.63937 -0.0209266 1.05878
21 40 1.11759e-08 -1.66152 -0.0237447 1.05813
22 40 -3.35276e-08 -1.68686 -0.0277799 1.05839
23 40 -5.21541e-08 -1.71708 -0.0342959 1.0612
24 40 -7.45058e-09 -1.75545 -0.0428233 1.06773
25 40 1.49012e-08 -1.80273 -0.0425141 1.06938
26 40 3.72529e-08 -1.84047 -0.00540775 1.03168
27 40 2.98023e-08 -1.81354 0.0856322 0.912726
28 40 -2.98023e-08 -1.66921 0.187796 0.745927
29 40 -2.23517e-08 -1.43795 0.2439 0.6298
30 40 1.49012e-08 -1.18141 0.265418 0.564164
31 40 2.23517e-08 -0.907114 0.271505 0.522991
32 40 -1.49012e-08 -0.638401 0.268827 0.507599
33 40 -1.49012e-08 -0.369461 0.260686 0.480106
34 40 1.49012e-08 -0.117029 0.244267 0.440876
35 40 0 0.119072 0.20977 0.368831
36 40 -7.45058e-09 0.302511 0.143393 0.254914
37 40 0 0.405859 0.0701133 0.152091
38 40 -3.72529e-09 0.442738 0.0169833 0.0878191
39 40 0 0.439825 -0.0121546 0.0549582
40 40 0 0.418428 -0.0242182 0.0405195
41 40 0 0.391389 -0.026895 0.0350255
42 40 0 0.364638 -0.0256374 0.0329652
43 40 0 0.340114 -0.0232638 0.0318664
44 40 0 0.318111 -0.0208394 0.0309184
45 40 0 0.298435 -0.018649 0.0299451
46 40 0 0.280813 -0.0167276 0.0289406
47 40 0 0.26498 -0.0150529 0.0279273
48 40 0 0.250707 -0.013593 0.0269262
49 40 0 0.237794 -0.012317 0.0259508
50 40 0 0.226073 -0.0111917 0.0250108
51 40 0 0.215411 -0.0101653 0.0241126
52 40 0 0.205742 -0.00911807 0.0232655
53 40 0 0.197174 -0.0077824 0.0224965
54 40 0 0.190178 -0.00575607 0.021872
55 40 0 0.185662 -0.00286107 0.0215097
56 40 0 0.184456 0.000366099 0.0215154
57 40 0 0.186394 0.00313976 0.0218754
58 40 0 0.190735 0.00561793 0.0225032
59 40 0 0.19763 0.0083076 0.0234212
60 40 0 0.20735 0.0109877 0.0246631
61 40 0 0.219606 0.013657 0.0261962
62 40 -0.0151183 0.234664 0.0164743 0.0280529
63 40 0 0.252554 0 0

0 41 0 2.86743 0 0
1 41 -0.0144766 2.21298 -0.626305 0.208357
2 41 0 1.61482 -0.555912 0.446128
3 41 0 1.10115 -0.4607 0.678642
4 41 0 0.693415 -0.348472 0.89006
5 41 0 0.40421 -0.240521 1.05074
6 41 1.49012e-08 0.212374 -0.159977 1.14469
7 41 2.98023e-08 0.0842563 -0.104522 1.18616
8 41 -2.98023e-08 0.00333027 -0.0627651 1.20006
9 41 -2.98023e-08 -0.041274 -0.0336887 1.20343
10 41 1.49012e-08 -0.0640472 -0.0181036 1.20369
11 41 1.49012e-08 -0.0774811 -0.0121267 1.20317
12 41 2.98023e-08 -0.0883005 -0.0108034 1.20248
13 41 -4.47035e-08 -0.0990879 -0.011173 1.20173
14 41 -4.47035e-08 -0.110647 -0.0120766 1.20096
15 41 4.47035e-08 -0.123241 -0.0131999 1.20016
16 41 1.49012e-08 -0.137046 -0.0144901 1.19935
17 41 -2.98023e-08 -0.152221 -0.0159521 1.19854
18 41 0 -0.16895 -0.0176114 1.19774
19 41 1.49012e-08 -0.187444 -0.0194939 1.19699
20 41 1.49012e-08 -0.207938 -0.0216332 1.19632
21 41 2.98023e-08 -0.23071 -0.0240963 1.19581
22 41 0 -0.256131 -0.0270837 1.1957
23 41 -2.98023e-08 -0.284878 -0.0311184 1.19668
24 41 -1.49012e-08 -0.318368 -0.0368692 1.20012
25 41 -1.49012e-08 -0.358616 -0.0428984 1.20593
26 41 1.49012e-08 -0.404165 -0.0405584 1.20448
27 41 2.98023e-08 -0.439733 -0.0148002 1.16925
28 41 0 -0.433765 0.0365491 1.07847
29 41 -1.49012e-08 -0.366635 0.0906334 0.953969
30 41 -1.49012e-08 -0.252498 0.128987 0.828924
31 41 0 -0.108662 0.150519 0.704519
32 41 2.98023e-08 0.0485396 0.155529 0.588432
33 41 0 0.202395 0.145168 0.472237
34 41 -7.45058e-09 0.338876 0.120937 0.359761
35 41 0 0.44427 0.0826468 0.246977
36 41 0 0.504169 0.0385447 0.150926
37 41 0 0.521359 0.00293028 0.0875814
38 41 0 0.51003 -0.0185394 0.0534635
39 41 0 0.48428 -0.0281076 0.0379975
40 41 0 0.453815 -0.0302911 0.0321954
41 41 0 0.423698 -0.028994 0.0303535
42 41 0 0.395827 -0.0265566 0.0296864
43 41 0 0.370585 -0.0239916 0.0291864
44 41 0 0.347843 -0.0216157 0.0286033
45 41 0 0.327354 -0.0194915 0.0279211
46 41 0 0.308861 -0.0176116 0.0271682
47 41 0 0.29213 -0.0159525 0.0263752
48 41 0 0.276956 -0.0144891 0.0255647
49 41 0 0.263152 -0.0131956 0.0247545
50 41 0 0.250564 -0.0120431 0.0239566
51 41 0 0.239066 -0.0109802 0.0231814
52 41 0 0.228604 -0.00987664 0.0224399
53 41 0 0.219313 -0.00843703 0.0217618
54 41 0 0.21173 -0.0062146 0.0212144
55 41 0 0.206883 -0.00301152 0.0209152
56 41 0 0.205707 0.000570521 0.02097
57 41 0 0.208024 0.00364938 0.0213663
58 41 0 0.213006 0.00640161 0.0220207
59 41 0 0.220828 0.00939378 0.0229555
60 41 0 0.231793 0.0123766 0.0242044
61 41 0 0.245581 0.0153487 0.0257353
62 41 -0.014872 0.262491 0.0184871 0.0275805
63 41 0 0.282555 0 0

0 42 0 2.83871 0 0
1 42 -0.0142322 2.42093 -0.395415 0.14883
2 42 0 2.04788 -0.343487 0.314606
3 42 0 1.73396 -0.282272 0.457124
4 42 -1.49012e-08 1.48333 -0.219371 0.564718
5 42 0 1.29521 -0.164677 0.63123
6 42 1.49012e-08 1.15398 -0.124889 0.663491
7 42 1.49012e-08 1.04543 -0.0918233 0.675714
8 42 0 0.970333 -0.059293 0.679279
9 42 -3.72529e-09 0.926849 -0.033241 0.679868
10 42 -5.58794e-09 0.903851 -0.0184976 0.679568
11 42 -1.67638e-08 0.889853 -0.0127371 0.679024
12 42 0 0.878377 -0.0114832 0.678405
13 42 2.04891e-08 0.866887 -0.01188 0.677758
14 42 1.30385e-08 0.854617 -0.0127989 0.677097
15 42 -3.72529e-09 0.841289 -0.0139305 0.676433
16 42 5.58794e-09 0.826755 -0.0152144 0.675778
17 42 -3.72529e-09 0.810861 -0.0166567 0.67514
18 42 -1.49012e-08 0.793442 -0.0182737 0.674543
19 42 7.45058e-09 0.774313 -0.0200845 0.674007
20 42 1.49012e-08 0.753273 -0.0221073 0.67357
21 42 -1.11759e-08 0.730099 -0.0243642 0.673277
22 42 3.72529e-09 0.704545 -0.0269077 0.673219
23 42 -7.45058e-09 0.676283 -0.0298781 0.673635
24 42 -7.45058e-09 0.644788 -0.0335774 0.675115
25 42 1.49012e-08 0.609128 -0.0381539 0.678499
26 42 -2.23517e-08 0.568481 -0.0420886 0.682832
27 42 -7.45058e-09 0.524951 -0.0403726 0.680433
28 42 7.45058e-09 0.487736 -0.0274819 0.656346
29 42 7.45058e-09 0.469988 -0.0056493 0.602825
30 42 0 0.476437 0.0159677 0.528939
31 42 -7.45058e-09 0.501923 0.0310129 0.443604
32 42 1.49012e-08 0.538463 0.0365448 0.353937
33 42 0 0.575012 0.0320147 0.266412
34 42 -7.45058e-09 0.602492 0.0190067 0.186238
35 42 0 0.613026 0.000935614 0.119095
36 42 0 0.604363 -0.0160023 0.07233
37 42 0 0.581021 -0.0273494 0.0455927
38 42 0 0.549665 -0.0326006 0.0329603
39 42 0 0.51582 -0.0334227 0.0282366
40 42 0 0.482819 -0.0318621 0.027007
41 42 0 0.452096 -0.029404 0.0268713
42 42 0 0.424011 -0.0268045 0.0268639
43 42 0 0.398487 -0.0243469 0.0267182
44 42 0 0.375317 -0.0221047 0.0264101
45 42 0 0.354278 -0.0200841 0.0259705
46 42 0 0.335149 -0.0182735 0.0254364
47 42 0 0.317731 -0.0166563 0.0248387
48 42 0 0.301836 -0.0152137 0.0242023
49 42 0 0.287303 -0.0139252 0.0235454
50 42 0 0.273986 -0.0127649 0.0228818
51 42 0 0.261773 -0.0116819 0.0222242
52 42 0 0.250622 -0.0105377 0.0215858
53 42 0 0.240698 -0.00900795 0.0209966
54 42 0 0.232606 -0.00660268 0.0205256
55 42 0 0.227493 -0.00310548 0.0202894
56 42 0 0.226396 0.000817254 0.020393
57 42 0 0.229127 0.00419049 0.0208254
58 42 0 0.234776 0.00720709 0.021506
59 42 0 0.243541 0.0104913 0.0224565
60 42 0 0.255759 0.0137675 0.0237116
61 42 0 0.271076 0.0170331 0.0252391
62 42 -0.014606 0.289825 0.0204829 0.0270713
63 42 0 0.312042 0 0

0 43 0 2.8105 0 0
1 43 -0.0139714 2.51064 -0.283235 0.051259
2 43 0 2.24403 -0.247618 0.122038
3 43 0 2.0154 -0.210587 0.17775
4 43 0 1.82285 -0.174366 0.214872
5 43 0 1.66667 -0.141749 0.234911
6 43 0 1.53935 -0.115494 0.243581
7 43 0 1.43568 -0.0887331 0.24666
8 43 0 1.36189 -0.0586109 0.247499
9 43 0 1.31846 -0.0333995 0.247474
10 43 0 1.29509 -0.0189477 0.247112
11 43 0 1.28057 -0.01329 0.246622
12 43 0 1.26851 -0.0120692 0.246084
13 43 0 1.25643 -0.0124807 0.245535
14 43 0 1.24355 -0.0134012 0.244986
15 43 0 1.22963 -0.0145195 0.244448
16 43 0 1.21451 -0.0157834 0.243932
17 43 0 1.19806 -0.0171869 0.243449
18 43 0 1.18014 -0.0187443 0.243022
19 43 0 1.16057 -0.0204666 0.242678
20 43 0 1.1392 -0.0223629 0.242437
21 43 0 1.11584 -0.0244476 0.242345
22 43 0 1.09031 -0.026726 0.242449
23 43 0 1.06239 -0.0292224 0.242842
24 43 0 1.03186 -0.0320056 0.24372
25 43 0 0.998381 -0.0351815 0.245476
26 43 0 0.961499 -0.038624 0.248454
27 43 0 0.921133 -0.0412864 0.251546
28 43 0 0.878926 -0.0410594 0.250262
29 43 0 0.839014 -0.0367734 0.238505
30 43 0 0.80538 -0.0302338 0.214661
31 43 0 0.778547 -0.0244831 0.181818
32 43 0 0.756413 -0.0216641 0.143999
33 43 0 0.735219 -0.0225305 0.106439
34 43 0 0.711352 -0.0263793 0.0733307
35 43 0 0.68246 -0.0312616 0.0484998
36 43 0 0.648829 -0.0349578 0.033307
37 43 0 0.612544 -0.0364394 0.0259046
38 43 0 0.57595 -0.0358955 0.023336
39 43 0 0.540753 -0.0340609 0.0230746
40 43 0 0.507829 -0.0316563 0.0235501
41 43 0 0.477441 -0.029137 0.0240514
42 43 0 0.449555 -0.0267097 0.0243571
43 43 0 0.424021 -0.0244454 0.0244468
44 43 0 0.400664 -0.0223634 0.0243524
45 43 0 0.379295 -0.0204652 0.0241137
46 43 0 0.359733 -0.0187435 0.0237665
47 43 0 0.341808 -0.0171867 0.0233399
48 43 0 0.32536 -0.0157824 0.0228586
49 43 0 0.310243 -0.014516 0.0223416
50 43 0 0.296328 -0.0133643 0.0218033
51 43 0 0.283514 -0.0122762 0.021256
52 43 0 0.271776 -0.0111042 0.0207158
53 43 0 0.261306 -0.00949718 0.0202126
54 43 0 0.252781 -0.00692175 0.0198157
55 43 0 0.247462 -0.00314417 0.0196406
56 43 0 0.246493 0.00110646 0.0197916
57 43 0 0.249675 0.00476234 0.0202591
58 43 0 0.256018 0.00803269 0.020965
59 43 0 0.265741 0.0115994 0.0219304
60 43 0 0.279216 0.0151592 0.0231899
61 43 0 0.296059 0.0187085 0.0247126
62 43 -0.0143229 0.316633 0.0224599 0.0265303
63 43 0 0.340979 0 0

0 44 0 2.78282 0 0
1 44 -0.0136967 2.52345 -0.245434 -0.00138068
